"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1924","Radio ""Yes"" Button","","Mon Apr 20 16:05:09 UTC 2026","broken","Mon Apr 20 16:05:11 UTC 2026","","Demo QA site","Radio ""Yes"" Button",""
"","369","search ""CMC"" in google","","Mon Apr 20 16:05:13 UTC 2026","broken","Mon Apr 20 16:05:13 UTC 2026","","test google search outline","search ""CMC"" in google",""
"","325","search ""CMC"" in google","","Mon Apr 20 16:05:12 UTC 2026","broken","Mon Apr 20 16:05:12 UTC 2026","","test google search outline","search ""CMC"" in google",""
"","322","search facebook in google","","Mon Apr 20 16:05:12 UTC 2026","broken","Mon Apr 20 16:05:12 UTC 2026","","test google search","search facebook in google",""
"","326","search youtube in google","","Mon Apr 20 16:05:11 UTC 2026","broken","Mon Apr 20 16:05:12 UTC 2026","","test google search","search youtube in google",""
"","1793","test get api","","Mon Apr 20 16:05:07 UTC 2026","passed","Mon Apr 20 16:05:08 UTC 2026","","Demo API","test get api",""
"","317","search ""review cong ty"" in google","","Mon Apr 20 16:05:13 UTC 2026","broken","Mon Apr 20 16:05:13 UTC 2026","","test google search outline","search ""review cong ty"" in google",""
"","317","search ""fsoft"" in google","","Mon Apr 20 16:05:13 UTC 2026","broken","Mon Apr 20 16:05:14 UTC 2026","","test google search outline","search ""fsoft"" in google",""
"","316","search ""review cong ty"" in google","","Mon Apr 20 16:05:14 UTC 2026","broken","Mon Apr 20 16:05:14 UTC 2026","","test google search outline","search ""review cong ty"" in google",""
"","402","Radio ""Impressive"" Button","","Mon Apr 20 16:05:11 UTC 2026","broken","Mon Apr 20 16:05:11 UTC 2026","","Demo QA site","Radio ""Impressive"" Button",""
"","318","search ""fsoft"" in google","","Mon Apr 20 16:05:12 UTC 2026","broken","Mon Apr 20 16:05:13 UTC 2026","","test google search outline","search ""fsoft"" in google",""
"","283","test post api","","Mon Apr 20 16:05:09 UTC 2026","failed","Mon Apr 20 16:05:09 UTC 2026","","Demo API","test post api",""
