"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Oct 09 08:18:20 GMT 2024","Wed Oct 09 08:18:21 GMT 2024","402","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Wed Oct 09 08:18:21 GMT 2024","Wed Oct 09 08:18:22 GMT 2024","276","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Wed Oct 09 08:18:21 GMT 2024","Wed Oct 09 08:18:21 GMT 2024","320","","test google search","","search facebook in google","","search facebook in google",""
"broken","Wed Oct 09 08:18:22 GMT 2024","Wed Oct 09 08:18:23 GMT 2024","318","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Wed Oct 09 08:18:22 GMT 2024","Wed Oct 09 08:18:22 GMT 2024","318","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Wed Oct 09 08:18:18 GMT 2024","Wed Oct 09 08:18:18 GMT 2024","431","","Demo API","","test post api","","test post api",""
"broken","Wed Oct 09 08:18:23 GMT 2024","Wed Oct 09 08:18:23 GMT 2024","267","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Wed Oct 09 08:18:16 GMT 2024","Wed Oct 09 08:18:18 GMT 2024","2029","","Demo API","","test get api","","test get api",""
"broken","Wed Oct 09 08:18:22 GMT 2024","Wed Oct 09 08:18:22 GMT 2024","275","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Wed Oct 09 08:18:21 GMT 2024","Wed Oct 09 08:18:21 GMT 2024","279","","test google search","","search youtube in google","","search youtube in google",""
"broken","Wed Oct 09 08:18:23 GMT 2024","Wed Oct 09 08:18:23 GMT 2024","315","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Wed Oct 09 08:18:18 GMT 2024","Wed Oct 09 08:18:20 GMT 2024","2210","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
