"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue May 02 15:13:05 GMT 2023","Tue May 02 15:13:06 GMT 2023","329","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Tue May 02 15:13:06 GMT 2023","Tue May 02 15:13:07 GMT 2023","265","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Tue May 02 15:13:07 GMT 2023","Tue May 02 15:13:07 GMT 2023","254","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Tue May 02 15:13:07 GMT 2023","Tue May 02 15:13:07 GMT 2023","233","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Tue May 02 15:13:07 GMT 2023","Tue May 02 15:13:07 GMT 2023","322","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Tue May 02 15:13:08 GMT 2023","Tue May 02 15:13:08 GMT 2023","240","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Tue May 02 15:13:08 GMT 2023","Tue May 02 15:13:08 GMT 2023","246","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Tue May 02 15:13:06 GMT 2023","Tue May 02 15:13:06 GMT 2023","301","","test google search","","search youtube in google","","search youtube in google",""
"broken","Tue May 02 15:13:06 GMT 2023","Tue May 02 15:13:06 GMT 2023","266","","test google search","","search facebook in google","","search facebook in google",""
"broken","Tue May 02 15:13:03 GMT 2023","Tue May 02 15:13:05 GMT 2023","2711","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"passed","Tue May 02 15:13:02 GMT 2023","Tue May 02 15:13:03 GMT 2023","436","","Demo API","","test post api","","test post api",""
"passed","Tue May 02 15:13:00 GMT 2023","Tue May 02 15:13:02 GMT 2023","2605","","Demo API","","test get api","","test get api",""
