"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","488","Radio ""Impressive"" Button","","Fri Mar 20 15:39:13 UTC 2026","broken","Fri Mar 20 15:39:13 UTC 2026","","Demo QA site","Radio ""Impressive"" Button",""
"","272","search youtube in google","","Fri Mar 20 15:39:13 UTC 2026","broken","Fri Mar 20 15:39:13 UTC 2026","","test google search","search youtube in google",""
"","175","test post api","","Fri Mar 20 15:39:04 UTC 2026","failed","Fri Mar 20 15:39:05 UTC 2026","","Demo API","test post api",""
"","265","search ""fsoft"" in google","","Fri Mar 20 15:39:14 UTC 2026","broken","Fri Mar 20 15:39:14 UTC 2026","","test google search outline","search ""fsoft"" in google",""
"","264","search ""review cong ty"" in google","","Fri Mar 20 15:39:14 UTC 2026","broken","Fri Mar 20 15:39:14 UTC 2026","","test google search outline","search ""review cong ty"" in google",""
"","1907","test get api","","Fri Mar 20 15:39:02 UTC 2026","passed","Fri Mar 20 15:39:04 UTC 2026","","Demo API","test get api",""
"","271","search ""CMC"" in google","","Fri Mar 20 15:39:14 UTC 2026","broken","Fri Mar 20 15:39:14 UTC 2026","","test google search outline","search ""CMC"" in google",""
"","268","search ""CMC"" in google","","Fri Mar 20 15:39:14 UTC 2026","broken","Fri Mar 20 15:39:15 UTC 2026","","test google search outline","search ""CMC"" in google",""
"","7971","Radio ""Yes"" Button","","Fri Mar 20 15:39:05 UTC 2026","broken","Fri Mar 20 15:39:13 UTC 2026","","Demo QA site","Radio ""Yes"" Button",""
"","268","search facebook in google","","Fri Mar 20 15:39:13 UTC 2026","broken","Fri Mar 20 15:39:14 UTC 2026","","test google search","search facebook in google",""
"","266","search ""fsoft"" in google","","Fri Mar 20 15:39:15 UTC 2026","broken","Fri Mar 20 15:39:15 UTC 2026","","test google search outline","search ""fsoft"" in google",""
"","265","search ""review cong ty"" in google","","Fri Mar 20 15:39:15 UTC 2026","broken","Fri Mar 20 15:39:15 UTC 2026","","test google search outline","search ""review cong ty"" in google",""
