"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Aug 13 15:13:37 GMT 2024","Tue Aug 13 15:13:37 GMT 2024","215","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Tue Aug 13 15:13:36 GMT 2024","Tue Aug 13 15:13:36 GMT 2024","267","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"passed","Tue Aug 13 15:13:24 GMT 2024","Tue Aug 13 15:13:25 GMT 2024","334","","Demo API","","test post api","","test post api",""
"passed","Tue Aug 13 15:13:23 GMT 2024","Tue Aug 13 15:13:24 GMT 2024","1754","","Demo API","","test get api","","test get api",""
"broken","Tue Aug 13 15:13:36 GMT 2024","Tue Aug 13 15:13:36 GMT 2024","220","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Tue Aug 13 15:13:35 GMT 2024","Tue Aug 13 15:13:35 GMT 2024","346","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Tue Aug 13 15:13:25 GMT 2024","Tue Aug 13 15:13:35 GMT 2024","9674","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Tue Aug 13 15:13:35 GMT 2024","Tue Aug 13 15:13:36 GMT 2024","269","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Tue Aug 13 15:13:36 GMT 2024","Tue Aug 13 15:13:37 GMT 2024","215","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Tue Aug 13 15:13:35 GMT 2024","Tue Aug 13 15:13:35 GMT 2024","224","","test google search","","search youtube in google","","search youtube in google",""
"broken","Tue Aug 13 15:13:35 GMT 2024","Tue Aug 13 15:13:35 GMT 2024","269","","test google search","","search facebook in google","","search facebook in google",""
"broken","Tue Aug 13 15:13:36 GMT 2024","Tue Aug 13 15:13:36 GMT 2024","268","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
