"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","314","search ""fsoft"" in google","","Thu Dec 12 08:20:04 GMT 2024","broken","Thu Dec 12 08:20:04 GMT 2024","","test google search outline","search ""fsoft"" in google",""
"","1731","test get api","","Thu Dec 12 08:19:58 GMT 2024","passed","Thu Dec 12 08:20:00 GMT 2024","","Demo API","test get api",""
"","322","search youtube in google","","Thu Dec 12 08:20:03 GMT 2024","broken","Thu Dec 12 08:20:03 GMT 2024","","test google search","search youtube in google",""
"","400","Radio ""Impressive"" Button","","Thu Dec 12 08:20:03 GMT 2024","broken","Thu Dec 12 08:20:03 GMT 2024","","Demo QA site","Radio ""Impressive"" Button",""
"","340","search ""fsoft"" in google","","Thu Dec 12 08:20:05 GMT 2024","broken","Thu Dec 12 08:20:05 GMT 2024","","test google search outline","search ""fsoft"" in google",""
"","320","search ""CMC"" in google","","Thu Dec 12 08:20:04 GMT 2024","broken","Thu Dec 12 08:20:04 GMT 2024","","test google search outline","search ""CMC"" in google",""
"","262","test post api","","Thu Dec 12 08:20:00 GMT 2024","passed","Thu Dec 12 08:20:00 GMT 2024","","Demo API","test post api",""
"","318","search facebook in google","","Thu Dec 12 08:20:03 GMT 2024","broken","Thu Dec 12 08:20:04 GMT 2024","","test google search","search facebook in google",""
"","315","search ""review cong ty"" in google","","Thu Dec 12 08:20:05 GMT 2024","broken","Thu Dec 12 08:20:06 GMT 2024","","test google search outline","search ""review cong ty"" in google",""
"","2209","Radio ""Yes"" Button","","Thu Dec 12 08:20:00 GMT 2024","broken","Thu Dec 12 08:20:03 GMT 2024","","Demo QA site","Radio ""Yes"" Button",""
"","313","search ""CMC"" in google","","Thu Dec 12 08:20:05 GMT 2024","broken","Thu Dec 12 08:20:05 GMT 2024","","test google search outline","search ""CMC"" in google",""
"","266","search ""review cong ty"" in google","","Thu Dec 12 08:20:04 GMT 2024","broken","Thu Dec 12 08:20:05 GMT 2024","","test google search outline","search ""review cong ty"" in google",""
