"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","269","search ""CMC"" in google","","Tue Oct 21 08:22:40 UTC 2025","broken","Tue Oct 21 08:22:40 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","271","search facebook in google","","Tue Oct 21 08:22:40 UTC 2025","broken","Tue Oct 21 08:22:40 UTC 2025","","test google search","search facebook in google",""
"","1629","test get api","","Tue Oct 21 08:22:28 UTC 2025","passed","Tue Oct 21 08:22:30 UTC 2025","","Demo API","test get api",""
"","266","search ""review cong ty"" in google","","Tue Oct 21 08:22:41 UTC 2025","broken","Tue Oct 21 08:22:42 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","396","Radio ""Impressive"" Button","","Tue Oct 21 08:22:39 UTC 2025","broken","Tue Oct 21 08:22:39 UTC 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","374","search youtube in google","","Tue Oct 21 08:22:39 UTC 2025","broken","Tue Oct 21 08:22:40 UTC 2025","","test google search","search youtube in google",""
"","265","search ""CMC"" in google","","Tue Oct 21 08:22:41 UTC 2025","broken","Tue Oct 21 08:22:41 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","346","search ""fsoft"" in google","","Tue Oct 21 08:22:41 UTC 2025","broken","Tue Oct 21 08:22:41 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","283","test post api","","Tue Oct 21 08:22:30 UTC 2025","failed","Tue Oct 21 08:22:30 UTC 2025","","Demo API","test post api",""
"","8887","Radio ""Yes"" Button","","Tue Oct 21 08:22:30 UTC 2025","broken","Tue Oct 21 08:22:39 UTC 2025","","Demo QA site","Radio ""Yes"" Button",""
"","275","search ""fsoft"" in google","","Tue Oct 21 08:22:40 UTC 2025","broken","Tue Oct 21 08:22:40 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","265","search ""review cong ty"" in google","","Tue Oct 21 08:22:40 UTC 2025","broken","Tue Oct 21 08:22:41 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
