"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 30 15:12:03 GMT 2022","Fri Dec 30 15:12:08 GMT 2022","4678","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"passed","Fri Dec 30 15:12:28 GMT 2022","Fri Dec 30 15:12:33 GMT 2022","5027","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"passed","Fri Dec 30 15:12:38 GMT 2022","Fri Dec 30 15:12:43 GMT 2022","5184","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Fri Dec 30 15:12:22 GMT 2022","Fri Dec 30 15:12:28 GMT 2022","6360","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Fri Dec 30 15:12:16 GMT 2022","Fri Dec 30 15:12:22 GMT 2022","5081","","test google search","","search facebook in google","","search facebook in google",""
"passed","Fri Dec 30 15:12:43 GMT 2022","Fri Dec 30 15:12:48 GMT 2022","4684","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"passed","Fri Dec 30 15:12:03 GMT 2022","Fri Dec 30 15:12:03 GMT 2022","381","","Demo API","","test post api","","test post api",""
"broken","Fri Dec 30 15:12:08 GMT 2022","Fri Dec 30 15:12:10 GMT 2022","2090","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"passed","Fri Dec 30 15:12:33 GMT 2022","Fri Dec 30 15:12:38 GMT 2022","5136","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Fri Dec 30 15:12:00 GMT 2022","Fri Dec 30 15:12:03 GMT 2022","2398","","Demo API","","test get api","","test get api",""
"passed","Fri Dec 30 15:12:48 GMT 2022","Fri Dec 30 15:12:52 GMT 2022","4480","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Fri Dec 30 15:12:10 GMT 2022","Fri Dec 30 15:12:16 GMT 2022","6620","","test google search","","search youtube in google","","search youtube in google",""
