"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","333","search youtube in google","","2026-05-29","broken","2026-05-29","","test google search","search youtube in google",""
"","468","test post api","","2026-05-29","failed","2026-05-29","","Demo API","test post api",""
"","270","search ""fsoft"" in google","","2026-05-29","broken","2026-05-29","","test google search outline","search ""fsoft"" in google",""
"","398","Radio ""Impressive"" Button","","2026-05-29","broken","2026-05-29","","Demo QA site","Radio ""Impressive"" Button",""
"","267","search ""review cong ty"" in google","","2026-05-29","broken","2026-05-29","","test google search outline","search ""review cong ty"" in google",""
"","2009","test get api","","2026-05-29","passed","2026-05-29","","Demo API","test get api",""
"","273","search ""CMC"" in google","","2026-05-29","broken","2026-05-29","","test google search outline","search ""CMC"" in google",""
"","271","search facebook in google","","2026-05-29","broken","2026-05-29","","test google search","search facebook in google",""
"","270","search ""fsoft"" in google","","2026-05-29","broken","2026-05-29","","test google search outline","search ""fsoft"" in google",""
"","321","search ""CMC"" in google","","2026-05-29","broken","2026-05-29","","test google search outline","search ""CMC"" in google",""
"","264","search ""review cong ty"" in google","","2026-05-29","broken","2026-05-29","","test google search outline","search ""review cong ty"" in google",""
"","6305","Radio ""Yes"" Button","","2026-05-29","broken","2026-05-29","","Demo QA site","Radio ""Yes"" Button",""
