"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Aug 29 15:14:44 GMT 2024","Thu Aug 29 15:14:44 GMT 2024","319","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Thu Aug 29 15:14:39 GMT 2024","Thu Aug 29 15:14:40 GMT 2024","308","","Demo API","","test post api","","test post api",""
"broken","Thu Aug 29 15:14:44 GMT 2024","Thu Aug 29 15:14:44 GMT 2024","317","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Thu Aug 29 15:14:42 GMT 2024","Thu Aug 29 15:14:42 GMT 2024","452","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Thu Aug 29 15:14:45 GMT 2024","Thu Aug 29 15:14:45 GMT 2024","316","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Thu Aug 29 15:14:43 GMT 2024","Thu Aug 29 15:14:44 GMT 2024","347","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Thu Aug 29 15:14:43 GMT 2024","Thu Aug 29 15:14:43 GMT 2024","317","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Thu Aug 29 15:14:40 GMT 2024","Thu Aug 29 15:14:42 GMT 2024","2240","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Thu Aug 29 15:14:42 GMT 2024","Thu Aug 29 15:14:43 GMT 2024","322","","test google search","","search youtube in google","","search youtube in google",""
"broken","Thu Aug 29 15:14:44 GMT 2024","Thu Aug 29 15:14:45 GMT 2024","317","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"passed","Thu Aug 29 15:14:37 GMT 2024","Thu Aug 29 15:14:39 GMT 2024","1820","","Demo API","","test get api","","test get api",""
"broken","Thu Aug 29 15:14:43 GMT 2024","Thu Aug 29 15:14:43 GMT 2024","319","","test google search","","search facebook in google","","search facebook in google",""
