"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Sep 14 08:13:59 GMT 2023","Thu Sep 14 08:13:59 GMT 2023","308","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Thu Sep 14 08:13:50 GMT 2023","Thu Sep 14 08:13:58 GMT 2023","7237","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"passed","Thu Sep 14 08:13:50 GMT 2023","Thu Sep 14 08:13:50 GMT 2023","310","","Demo API","","test post api","","test post api",""
"broken","Thu Sep 14 08:13:58 GMT 2023","Thu Sep 14 08:13:58 GMT 2023","354","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Thu Sep 14 08:13:59 GMT 2023","Thu Sep 14 08:13:59 GMT 2023","254","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Thu Sep 14 08:14:00 GMT 2023","Thu Sep 14 08:14:00 GMT 2023","266","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Thu Sep 14 08:13:58 GMT 2023","Thu Sep 14 08:13:59 GMT 2023","268","","test google search","","search facebook in google","","search facebook in google",""
"passed","Thu Sep 14 08:13:48 GMT 2023","Thu Sep 14 08:13:50 GMT 2023","2067","","Demo API","","test get api","","test get api",""
"broken","Thu Sep 14 08:13:58 GMT 2023","Thu Sep 14 08:13:58 GMT 2023","281","","test google search","","search youtube in google","","search youtube in google",""
"broken","Thu Sep 14 08:14:00 GMT 2023","Thu Sep 14 08:14:00 GMT 2023","266","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Thu Sep 14 08:13:59 GMT 2023","Thu Sep 14 08:13:59 GMT 2023","267","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Thu Sep 14 08:14:00 GMT 2023","Thu Sep 14 08:14:00 GMT 2023","266","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
