"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Dec 15 08:15:10 GMT 2023","Fri Dec 15 08:15:11 GMT 2023","265","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Fri Dec 15 08:15:11 GMT 2023","Fri Dec 15 08:15:11 GMT 2023","267","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Fri Dec 15 08:15:10 GMT 2023","Fri Dec 15 08:15:10 GMT 2023","218","","test google search","","search facebook in google","","search facebook in google",""
"broken","Fri Dec 15 08:15:11 GMT 2023","Fri Dec 15 08:15:12 GMT 2023","264","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Fri Dec 15 08:15:09 GMT 2023","Fri Dec 15 08:15:09 GMT 2023","373","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Fri Dec 15 08:15:10 GMT 2023","Fri Dec 15 08:15:10 GMT 2023","267","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Fri Dec 15 08:15:11 GMT 2023","Fri Dec 15 08:15:11 GMT 2023","266","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Fri Dec 15 08:14:57 GMT 2023","Fri Dec 15 08:14:59 GMT 2023","2080","","Demo API","","test get api","","test get api",""
"broken","Fri Dec 15 08:15:09 GMT 2023","Fri Dec 15 08:15:10 GMT 2023","269","","test google search","","search youtube in google","","search youtube in google",""
"broken","Fri Dec 15 08:15:00 GMT 2023","Fri Dec 15 08:15:09 GMT 2023","9435","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Fri Dec 15 08:15:10 GMT 2023","Fri Dec 15 08:15:10 GMT 2023","269","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Fri Dec 15 08:14:59 GMT 2023","Fri Dec 15 08:15:00 GMT 2023","460","","Demo API","","test post api","","test post api",""
