"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Oct 02 15:12:07 GMT 2023","Mon Oct 02 15:12:07 GMT 2023","281","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Mon Oct 02 15:12:08 GMT 2023","Mon Oct 02 15:12:08 GMT 2023","274","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Mon Oct 02 15:12:06 GMT 2023","Mon Oct 02 15:12:06 GMT 2023","325","","test google search","","search facebook in google","","search facebook in google",""
"broken","Mon Oct 02 15:12:06 GMT 2023","Mon Oct 02 15:12:07 GMT 2023","351","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Mon Oct 02 15:12:06 GMT 2023","Mon Oct 02 15:12:06 GMT 2023","342","","test google search","","search youtube in google","","search youtube in google",""
"passed","Mon Oct 02 15:12:02 GMT 2023","Mon Oct 02 15:12:02 GMT 2023","512","","Demo API","","test post api","","test post api",""
"broken","Mon Oct 02 15:12:02 GMT 2023","Mon Oct 02 15:12:05 GMT 2023","2951","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Mon Oct 02 15:12:07 GMT 2023","Mon Oct 02 15:12:07 GMT 2023","290","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"passed","Mon Oct 02 15:11:59 GMT 2023","Mon Oct 02 15:12:02 GMT 2023","2845","","Demo API","","test get api","","test get api",""
"broken","Mon Oct 02 15:12:05 GMT 2023","Mon Oct 02 15:12:06 GMT 2023","431","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Mon Oct 02 15:12:08 GMT 2023","Mon Oct 02 15:12:08 GMT 2023","332","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Mon Oct 02 15:12:07 GMT 2023","Mon Oct 02 15:12:08 GMT 2023","285","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
