"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Apr 30 15:10:12 GMT 2024","Tue Apr 30 15:10:12 GMT 2024","365","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Tue Apr 30 15:10:13 GMT 2024","Tue Apr 30 15:10:13 GMT 2024","268","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Tue Apr 30 15:10:14 GMT 2024","Tue Apr 30 15:10:14 GMT 2024","267","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Tue Apr 30 15:10:12 GMT 2024","Tue Apr 30 15:10:12 GMT 2024","276","","test google search","","search youtube in google","","search youtube in google",""
"broken","Tue Apr 30 15:10:10 GMT 2024","Tue Apr 30 15:10:12 GMT 2024","2248","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Tue Apr 30 15:10:12 GMT 2024","Tue Apr 30 15:10:13 GMT 2024","273","","test google search","","search facebook in google","","search facebook in google",""
"passed","Tue Apr 30 15:10:09 GMT 2024","Tue Apr 30 15:10:10 GMT 2024","497","","Demo API","","test post api","","test post api",""
"broken","Tue Apr 30 15:10:14 GMT 2024","Tue Apr 30 15:10:14 GMT 2024","269","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Tue Apr 30 15:10:14 GMT 2024","Tue Apr 30 15:10:14 GMT 2024","266","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Tue Apr 30 15:10:13 GMT 2024","Tue Apr 30 15:10:13 GMT 2024","274","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Tue Apr 30 15:10:13 GMT 2024","Tue Apr 30 15:10:14 GMT 2024","272","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Tue Apr 30 15:10:07 GMT 2024","Tue Apr 30 15:10:09 GMT 2024","2081","","Demo API","","test get api","","test get api",""
