"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","448","Radio ""Impressive"" Button","","Wed Nov 20 08:19:44 GMT 2024","broken","Wed Nov 20 08:19:44 GMT 2024","","Demo QA site","Radio ""Impressive"" Button",""
"","314","search ""review cong ty"" in google","","Wed Nov 20 08:19:46 GMT 2024","broken","Wed Nov 20 08:19:47 GMT 2024","","test google search outline","search ""review cong ty"" in google",""
"","316","search ""fsoft"" in google","","Wed Nov 20 08:19:46 GMT 2024","broken","Wed Nov 20 08:19:46 GMT 2024","","test google search outline","search ""fsoft"" in google",""
"","315","search ""review cong ty"" in google","","Wed Nov 20 08:19:45 GMT 2024","broken","Wed Nov 20 08:19:46 GMT 2024","","test google search outline","search ""review cong ty"" in google",""
"","243","test post api","","Wed Nov 20 08:19:33 GMT 2024","passed","Wed Nov 20 08:19:33 GMT 2024","","Demo API","test post api",""
"","1716","test get api","","Wed Nov 20 08:19:31 GMT 2024","passed","Wed Nov 20 08:19:33 GMT 2024","","Demo API","test get api",""
"","265","search ""CMC"" in google","","Wed Nov 20 08:19:46 GMT 2024","broken","Wed Nov 20 08:19:46 GMT 2024","","test google search outline","search ""CMC"" in google",""
"","367","search ""fsoft"" in google","","Wed Nov 20 08:19:45 GMT 2024","broken","Wed Nov 20 08:19:45 GMT 2024","","test google search outline","search ""fsoft"" in google",""
"","318","search facebook in google","","Wed Nov 20 08:19:44 GMT 2024","broken","Wed Nov 20 08:19:45 GMT 2024","","test google search","search facebook in google",""
"","320","search ""CMC"" in google","","Wed Nov 20 08:19:45 GMT 2024","broken","Wed Nov 20 08:19:45 GMT 2024","","test google search outline","search ""CMC"" in google",""
"","373","search youtube in google","","Wed Nov 20 08:19:44 GMT 2024","broken","Wed Nov 20 08:19:44 GMT 2024","","test google search","search youtube in google",""
"","10114","Radio ""Yes"" Button","","Wed Nov 20 08:19:33 GMT 2024","broken","Wed Nov 20 08:19:44 GMT 2024","","Demo QA site","Radio ""Yes"" Button",""
