"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","278","search youtube in google","","Fri Dec 05 15:18:44 UTC 2025","broken","Fri Dec 05 15:18:44 UTC 2025","","test google search","search youtube in google",""
"","333","Radio ""Impressive"" Button","","Fri Dec 05 15:18:44 UTC 2025","broken","Fri Dec 05 15:18:44 UTC 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","319","search facebook in google","","Fri Dec 05 15:18:44 UTC 2025","broken","Fri Dec 05 15:18:45 UTC 2025","","test google search","search facebook in google",""
"","270","search ""CMC"" in google","","Fri Dec 05 15:18:45 UTC 2025","broken","Fri Dec 05 15:18:45 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","1931","test get api","","Fri Dec 05 15:18:35 UTC 2025","passed","Fri Dec 05 15:18:37 UTC 2025","","Demo API","test get api",""
"","265","search ""fsoft"" in google","","Fri Dec 05 15:18:45 UTC 2025","broken","Fri Dec 05 15:18:45 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","149","test post api","","Fri Dec 05 15:18:37 UTC 2025","failed","Fri Dec 05 15:18:37 UTC 2025","","Demo API","test post api",""
"","6501","Radio ""Yes"" Button","","Fri Dec 05 15:18:37 UTC 2025","broken","Fri Dec 05 15:18:44 UTC 2025","","Demo QA site","Radio ""Yes"" Button",""
"","270","search ""review cong ty"" in google","","Fri Dec 05 15:18:45 UTC 2025","broken","Fri Dec 05 15:18:45 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","265","search ""review cong ty"" in google","","Fri Dec 05 15:18:46 UTC 2025","broken","Fri Dec 05 15:18:46 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","267","search ""CMC"" in google","","Fri Dec 05 15:18:45 UTC 2025","broken","Fri Dec 05 15:18:46 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","265","search ""fsoft"" in google","","Fri Dec 05 15:18:46 UTC 2025","broken","Fri Dec 05 15:18:46 UTC 2025","","test google search outline","search ""fsoft"" in google",""
