"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Jun 28 08:16:11 GMT 2023","Wed Jun 28 08:16:11 GMT 2023","262","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Wed Jun 28 08:16:07 GMT 2023","Wed Jun 28 08:16:10 GMT 2023","3071","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"passed","Wed Jun 28 08:16:06 GMT 2023","Wed Jun 28 08:16:07 GMT 2023","432","","Demo API","","test post api","","test post api",""
"broken","Wed Jun 28 08:16:11 GMT 2023","Wed Jun 28 08:16:11 GMT 2023","247","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Wed Jun 28 08:16:10 GMT 2023","Wed Jun 28 08:16:10 GMT 2023","383","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Wed Jun 28 08:16:11 GMT 2023","Wed Jun 28 08:16:12 GMT 2023","273","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Wed Jun 28 08:16:11 GMT 2023","Wed Jun 28 08:16:11 GMT 2023","272","","test google search","","search facebook in google","","search facebook in google",""
"broken","Wed Jun 28 08:16:10 GMT 2023","Wed Jun 28 08:16:11 GMT 2023","286","","test google search","","search youtube in google","","search youtube in google",""
"broken","Wed Jun 28 08:16:12 GMT 2023","Wed Jun 28 08:16:12 GMT 2023","255","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Wed Jun 28 08:16:03 GMT 2023","Wed Jun 28 08:16:06 GMT 2023","2771","","Demo API","","test get api","","test get api",""
"broken","Wed Jun 28 08:16:12 GMT 2023","Wed Jun 28 08:16:12 GMT 2023","249","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Wed Jun 28 08:16:12 GMT 2023","Wed Jun 28 08:16:13 GMT 2023","314","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
