"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","323","search youtube in google","","Mon Dec 02 08:20:50 GMT 2024","broken","Mon Dec 02 08:20:51 GMT 2024","","test google search","search youtube in google",""
"","325","search facebook in google","","Mon Dec 02 08:20:51 GMT 2024","broken","Mon Dec 02 08:20:51 GMT 2024","","test google search","search facebook in google",""
"","365","search ""review cong ty"" in google","","Mon Dec 02 08:20:52 GMT 2024","broken","Mon Dec 02 08:20:52 GMT 2024","","test google search outline","search ""review cong ty"" in google",""
"","1778","test get api","","Mon Dec 02 08:20:41 GMT 2024","passed","Mon Dec 02 08:20:43 GMT 2024","","Demo API","test get api",""
"","371","search ""CMC"" in google","","Mon Dec 02 08:20:51 GMT 2024","broken","Mon Dec 02 08:20:51 GMT 2024","","test google search outline","search ""CMC"" in google",""
"","317","search ""fsoft"" in google","","Mon Dec 02 08:20:52 GMT 2024","broken","Mon Dec 02 08:20:53 GMT 2024","","test google search outline","search ""fsoft"" in google",""
"","316","search ""fsoft"" in google","","Mon Dec 02 08:20:51 GMT 2024","broken","Mon Dec 02 08:20:52 GMT 2024","","test google search outline","search ""fsoft"" in google",""
"","461","Radio ""Impressive"" Button","","Mon Dec 02 08:20:50 GMT 2024","broken","Mon Dec 02 08:20:50 GMT 2024","","Demo QA site","Radio ""Impressive"" Button",""
"","315","search ""CMC"" in google","","Mon Dec 02 08:20:52 GMT 2024","broken","Mon Dec 02 08:20:52 GMT 2024","","test google search outline","search ""CMC"" in google",""
"","6653","Radio ""Yes"" Button","","Mon Dec 02 08:20:43 GMT 2024","broken","Mon Dec 02 08:20:50 GMT 2024","","Demo QA site","Radio ""Yes"" Button",""
"","315","search ""review cong ty"" in google","","Mon Dec 02 08:20:53 GMT 2024","broken","Mon Dec 02 08:20:53 GMT 2024","","test google search outline","search ""review cong ty"" in google",""
"","242","test post api","","Mon Dec 02 08:20:43 GMT 2024","passed","Mon Dec 02 08:20:43 GMT 2024","","Demo API","test post api",""
