"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","316","search ""review cong ty"" in google","","Thu May 29 15:16:34 GMT 2025","broken","Thu May 29 15:16:34 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","2300","Radio ""Yes"" Button","","Thu May 29 15:16:29 GMT 2025","broken","Thu May 29 15:16:31 GMT 2025","","Demo QA site","Radio ""Yes"" Button",""
"","324","search ""fsoft"" in google","","Thu May 29 15:16:33 GMT 2025","broken","Thu May 29 15:16:33 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","318","search ""review cong ty"" in google","","Thu May 29 15:16:33 GMT 2025","broken","Thu May 29 15:16:33 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","368","search ""CMC"" in google","","Thu May 29 15:16:33 GMT 2025","broken","Thu May 29 15:16:34 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","320","search ""fsoft"" in google","","Thu May 29 15:16:34 GMT 2025","broken","Thu May 29 15:16:34 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","1793","test get api","","Thu May 29 15:16:27 GMT 2025","passed","Thu May 29 15:16:28 GMT 2025","","Demo API","test get api",""
"","322","search facebook in google","","Thu May 29 15:16:32 GMT 2025","broken","Thu May 29 15:16:32 GMT 2025","","test google search","search facebook in google",""
"","281","test post api","","Thu May 29 15:16:29 GMT 2025","failed","Thu May 29 15:16:29 GMT 2025","","Demo API","test post api",""
"","322","search ""CMC"" in google","","Thu May 29 15:16:32 GMT 2025","broken","Thu May 29 15:16:33 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","447","Radio ""Impressive"" Button","","Thu May 29 15:16:31 GMT 2025","broken","Thu May 29 15:16:32 GMT 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","372","search youtube in google","","Thu May 29 15:16:32 GMT 2025","broken","Thu May 29 15:16:32 GMT 2025","","test google search","search youtube in google",""
