"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Jun 12 08:14:34 GMT 2023","Mon Jun 12 08:14:35 GMT 2023","226","","test google search","","search youtube in google","","search youtube in google",""
"broken","Mon Jun 12 08:14:32 GMT 2023","Mon Jun 12 08:14:34 GMT 2023","2438","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Mon Jun 12 08:14:35 GMT 2023","Mon Jun 12 08:14:35 GMT 2023","226","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Mon Jun 12 08:14:36 GMT 2023","Mon Jun 12 08:14:36 GMT 2023","234","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Mon Jun 12 08:14:34 GMT 2023","Mon Jun 12 08:14:34 GMT 2023","285","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"passed","Mon Jun 12 08:14:29 GMT 2023","Mon Jun 12 08:14:31 GMT 2023","2266","","Demo API","","test get api","","test get api",""
"broken","Mon Jun 12 08:14:36 GMT 2023","Mon Jun 12 08:14:36 GMT 2023","250","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Mon Jun 12 08:14:35 GMT 2023","Mon Jun 12 08:14:35 GMT 2023","242","","test google search","","search facebook in google","","search facebook in google",""
"passed","Mon Jun 12 08:14:31 GMT 2023","Mon Jun 12 08:14:32 GMT 2023","401","","Demo API","","test post api","","test post api",""
"broken","Mon Jun 12 08:14:36 GMT 2023","Mon Jun 12 08:14:36 GMT 2023","235","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Mon Jun 12 08:14:35 GMT 2023","Mon Jun 12 08:14:36 GMT 2023","277","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Mon Jun 12 08:14:35 GMT 2023","Mon Jun 12 08:14:35 GMT 2023","223","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
