"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","320","search ""CMC"" in google","","Tue Dec 10 08:20:24 GMT 2024","broken","Tue Dec 10 08:20:24 GMT 2024","","test google search outline","search ""CMC"" in google",""
"","2086","test get api","","Tue Dec 10 08:20:18 GMT 2024","passed","Tue Dec 10 08:20:20 GMT 2024","","Demo API","test get api",""
"","361","test post api","","Tue Dec 10 08:20:20 GMT 2024","passed","Tue Dec 10 08:20:21 GMT 2024","","Demo API","test post api",""
"","314","search ""review cong ty"" in google","","Tue Dec 10 08:20:26 GMT 2024","broken","Tue Dec 10 08:20:26 GMT 2024","","test google search outline","search ""review cong ty"" in google",""
"","321","search ""fsoft"" in google","","Tue Dec 10 08:20:24 GMT 2024","broken","Tue Dec 10 08:20:25 GMT 2024","","test google search outline","search ""fsoft"" in google",""
"","400","Radio ""Impressive"" Button","","Tue Dec 10 08:20:23 GMT 2024","broken","Tue Dec 10 08:20:23 GMT 2024","","Demo QA site","Radio ""Impressive"" Button",""
"","316","search ""CMC"" in google","","Tue Dec 10 08:20:25 GMT 2024","broken","Tue Dec 10 08:20:25 GMT 2024","","test google search outline","search ""CMC"" in google",""
"","2269","Radio ""Yes"" Button","","Tue Dec 10 08:20:21 GMT 2024","broken","Tue Dec 10 08:20:23 GMT 2024","","Demo QA site","Radio ""Yes"" Button",""
"","318","search ""review cong ty"" in google","","Tue Dec 10 08:20:25 GMT 2024","broken","Tue Dec 10 08:20:25 GMT 2024","","test google search outline","search ""review cong ty"" in google",""
"","321","search facebook in google","","Tue Dec 10 08:20:24 GMT 2024","broken","Tue Dec 10 08:20:24 GMT 2024","","test google search","search facebook in google",""
"","326","search youtube in google","","Tue Dec 10 08:20:23 GMT 2024","broken","Tue Dec 10 08:20:24 GMT 2024","","test google search","search youtube in google",""
"","318","search ""fsoft"" in google","","Tue Dec 10 08:20:25 GMT 2024","broken","Tue Dec 10 08:20:26 GMT 2024","","test google search outline","search ""fsoft"" in google",""
