"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8521","Radio ""Yes"" Button","","Fri Nov 14 15:16:15 UTC 2025","broken","Fri Nov 14 15:16:24 UTC 2025","","Demo QA site","Radio ""Yes"" Button",""
"","314","search ""fsoft"" in google","","Fri Nov 14 15:16:26 UTC 2025","broken","Fri Nov 14 15:16:27 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","317","search ""review cong ty"" in google","","Fri Nov 14 15:16:26 UTC 2025","broken","Fri Nov 14 15:16:26 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","296","search facebook in google","","Fri Nov 14 15:16:25 UTC 2025","broken","Fri Nov 14 15:16:25 UTC 2025","","test google search","search facebook in google",""
"","368","search ""fsoft"" in google","","Fri Nov 14 15:16:25 UTC 2025","broken","Fri Nov 14 15:16:26 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","265","search ""CMC"" in google","","Fri Nov 14 15:16:26 UTC 2025","broken","Fri Nov 14 15:16:26 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","264","search ""review cong ty"" in google","","Fri Nov 14 15:16:27 UTC 2025","broken","Fri Nov 14 15:16:27 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","272","search ""CMC"" in google","","Fri Nov 14 15:16:25 UTC 2025","broken","Fri Nov 14 15:16:25 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","447","Radio ""Impressive"" Button","","Fri Nov 14 15:16:24 UTC 2025","broken","Fri Nov 14 15:16:24 UTC 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","415","test post api","","Fri Nov 14 15:16:15 UTC 2025","failed","Fri Nov 14 15:16:15 UTC 2025","","Demo API","test post api",""
"","1935","test get api","","Fri Nov 14 15:16:13 UTC 2025","passed","Fri Nov 14 15:16:15 UTC 2025","","Demo API","test get api",""
"","329","search youtube in google","","Fri Nov 14 15:16:24 UTC 2025","broken","Fri Nov 14 15:16:25 UTC 2025","","test google search","search youtube in google",""
