"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jun 18 08:16:38 GMT 2024","Tue Jun 18 08:16:38 GMT 2024","217","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Tue Jun 18 08:16:37 GMT 2024","Tue Jun 18 08:16:37 GMT 2024","218","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Tue Jun 18 08:16:37 GMT 2024","Tue Jun 18 08:16:38 GMT 2024","265","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Tue Jun 18 08:16:37 GMT 2024","Tue Jun 18 08:16:37 GMT 2024","267","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"passed","Tue Jun 18 08:16:31 GMT 2024","Tue Jun 18 08:16:33 GMT 2024","1726","","Demo API","","test get api","","test get api",""
"broken","Tue Jun 18 08:16:36 GMT 2024","Tue Jun 18 08:16:36 GMT 2024","270","","test google search","","search facebook in google","","search facebook in google",""
"broken","Tue Jun 18 08:16:35 GMT 2024","Tue Jun 18 08:16:36 GMT 2024","348","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Tue Jun 18 08:16:37 GMT 2024","Tue Jun 18 08:16:37 GMT 2024","267","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Tue Jun 18 08:16:33 GMT 2024","Tue Jun 18 08:16:35 GMT 2024","1943","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Tue Jun 18 08:16:36 GMT 2024","Tue Jun 18 08:16:36 GMT 2024","274","","test google search","","search youtube in google","","search youtube in google",""
"passed","Tue Jun 18 08:16:33 GMT 2024","Tue Jun 18 08:16:33 GMT 2024","347","","Demo API","","test post api","","test post api",""
"broken","Tue Jun 18 08:16:36 GMT 2024","Tue Jun 18 08:16:37 GMT 2024","269","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
