"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8225","Radio ""Yes"" Button","","Thu Feb 26 08:42:21 UTC 2026","broken","Thu Feb 26 08:42:29 UTC 2026","","Demo QA site","Radio ""Yes"" Button",""
"","323","search youtube in google","","Thu Feb 26 08:42:30 UTC 2026","broken","Thu Feb 26 08:42:30 UTC 2026","","test google search","search youtube in google",""
"","316","search ""review cong ty"" in google","","Thu Feb 26 08:42:31 UTC 2026","broken","Thu Feb 26 08:42:32 UTC 2026","","test google search outline","search ""review cong ty"" in google",""
"","1820","test get api","","Thu Feb 26 08:42:19 UTC 2026","passed","Thu Feb 26 08:42:21 UTC 2026","","Demo API","test get api",""
"","451","Radio ""Impressive"" Button","","Thu Feb 26 08:42:29 UTC 2026","broken","Thu Feb 26 08:42:30 UTC 2026","","Demo QA site","Radio ""Impressive"" Button",""
"","457","search facebook in google","","Thu Feb 26 08:42:30 UTC 2026","broken","Thu Feb 26 08:42:31 UTC 2026","","test google search","search facebook in google",""
"","317","search ""review cong ty"" in google","","Thu Feb 26 08:42:32 UTC 2026","broken","Thu Feb 26 08:42:33 UTC 2026","","test google search outline","search ""review cong ty"" in google",""
"","378","search ""fsoft"" in google","","Thu Feb 26 08:42:31 UTC 2026","broken","Thu Feb 26 08:42:31 UTC 2026","","test google search outline","search ""fsoft"" in google",""
"","315","search ""CMC"" in google","","Thu Feb 26 08:42:32 UTC 2026","broken","Thu Feb 26 08:42:32 UTC 2026","","test google search outline","search ""CMC"" in google",""
"","170","test post api","","Thu Feb 26 08:42:21 UTC 2026","failed","Thu Feb 26 08:42:21 UTC 2026","","Demo API","test post api",""
"","314","search ""fsoft"" in google","","Thu Feb 26 08:42:32 UTC 2026","broken","Thu Feb 26 08:42:32 UTC 2026","","test google search outline","search ""fsoft"" in google",""
"","322","search ""CMC"" in google","","Thu Feb 26 08:42:31 UTC 2026","broken","Thu Feb 26 08:42:31 UTC 2026","","test google search outline","search ""CMC"" in google",""
