"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","407","Radio ""Impressive"" Button","","Fri Nov 07 08:22:22 UTC 2025","broken","Fri Nov 07 08:22:23 UTC 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","318","search ""review cong ty"" in google","","Fri Nov 07 08:22:24 UTC 2025","broken","Fri Nov 07 08:22:24 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","322","search youtube in google","","Fri Nov 07 08:22:23 UTC 2025","broken","Fri Nov 07 08:22:23 UTC 2025","","test google search","search youtube in google",""
"","269","search ""CMC"" in google","","Fri Nov 07 08:22:23 UTC 2025","broken","Fri Nov 07 08:22:24 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","318","search ""fsoft"" in google","","Fri Nov 07 08:22:24 UTC 2025","broken","Fri Nov 07 08:22:24 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","11236","Radio ""Yes"" Button","","Fri Nov 07 08:22:11 UTC 2025","broken","Fri Nov 07 08:22:22 UTC 2025","","Demo QA site","Radio ""Yes"" Button",""
"","264","search ""fsoft"" in google","","Fri Nov 07 08:22:25 UTC 2025","broken","Fri Nov 07 08:22:25 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","417","search facebook in google","","Fri Nov 07 08:22:23 UTC 2025","broken","Fri Nov 07 08:22:23 UTC 2025","","test google search","search facebook in google",""
"","255","test post api","","Fri Nov 07 08:22:11 UTC 2025","failed","Fri Nov 07 08:22:11 UTC 2025","","Demo API","test post api",""
"","267","search ""review cong ty"" in google","","Fri Nov 07 08:22:25 UTC 2025","broken","Fri Nov 07 08:22:25 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","267","search ""CMC"" in google","","Fri Nov 07 08:22:24 UTC 2025","broken","Fri Nov 07 08:22:25 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","1660","test get api","","Fri Nov 07 08:22:09 UTC 2025","passed","Fri Nov 07 08:22:11 UTC 2025","","Demo API","test get api",""
