"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1778","test get api","","2026-06-12","passed","2026-06-12","","Demo API","test get api",""
"","321","search ""CMC"" in google","","2026-06-12","broken","2026-06-12","","test google search outline","search ""CMC"" in google",""
"","321","search ""review cong ty"" in google","","2026-06-12","broken","2026-06-12","","test google search outline","search ""review cong ty"" in google",""
"","27753","Radio ""Yes"" Button","","2026-06-12","broken","2026-06-12","","Demo QA site","Radio ""Yes"" Button",""
"","417","search ""review cong ty"" in google","","2026-06-12","broken","2026-06-12","","test google search outline","search ""review cong ty"" in google",""
"","475","search youtube in google","","2026-06-12","broken","2026-06-12","","test google search","search youtube in google",""
"","318","search ""fsoft"" in google","","2026-06-12","broken","2026-06-12","","test google search outline","search ""fsoft"" in google",""
"","319","search ""fsoft"" in google","","2026-06-12","broken","2026-06-12","","test google search outline","search ""fsoft"" in google",""
"","476","Radio ""Impressive"" Button","","2026-06-12","broken","2026-06-12","","Demo QA site","Radio ""Impressive"" Button",""
"","317","search ""CMC"" in google","","2026-06-12","broken","2026-06-12","","test google search outline","search ""CMC"" in google",""
"","167","test post api","","2026-06-12","failed","2026-06-12","","Demo API","test post api",""
"","377","search facebook in google","","2026-06-12","broken","2026-06-12","","test google search","search facebook in google",""
