"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Jan 26 15:11:27 GMT 2024","Fri Jan 26 15:11:28 GMT 2024","264","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Fri Jan 26 15:11:28 GMT 2024","Fri Jan 26 15:11:28 GMT 2024","263","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Fri Jan 26 15:11:28 GMT 2024","Fri Jan 26 15:11:28 GMT 2024","265","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"passed","Fri Jan 26 15:11:19 GMT 2024","Fri Jan 26 15:11:21 GMT 2024","1713","","Demo API","","test get api","","test get api",""
"passed","Fri Jan 26 15:11:21 GMT 2024","Fri Jan 26 15:11:21 GMT 2024","291","","Demo API","","test post api","","test post api",""
"broken","Fri Jan 26 15:11:27 GMT 2024","Fri Jan 26 15:11:27 GMT 2024","265","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Fri Jan 26 15:11:27 GMT 2024","Fri Jan 26 15:11:27 GMT 2024","272","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Fri Jan 26 15:11:26 GMT 2024","Fri Jan 26 15:11:27 GMT 2024","268","","test google search","","search facebook in google","","search facebook in google",""
"broken","Fri Jan 26 15:11:21 GMT 2024","Fri Jan 26 15:11:26 GMT 2024","4746","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Fri Jan 26 15:11:27 GMT 2024","Fri Jan 26 15:11:27 GMT 2024","265","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Fri Jan 26 15:11:26 GMT 2024","Fri Jan 26 15:11:26 GMT 2024","269","","test google search","","search youtube in google","","search youtube in google",""
"broken","Fri Jan 26 15:11:26 GMT 2024","Fri Jan 26 15:11:26 GMT 2024","352","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
