"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Jan 04 08:14:23 GMT 2024","Thu Jan 04 08:14:23 GMT 2024","218","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"passed","Thu Jan 04 08:14:09 GMT 2024","Thu Jan 04 08:14:09 GMT 2024","279","","Demo API","","test post api","","test post api",""
"passed","Thu Jan 04 08:14:07 GMT 2024","Thu Jan 04 08:14:09 GMT 2024","1670","","Demo API","","test get api","","test get api",""
"broken","Thu Jan 04 08:14:09 GMT 2024","Thu Jan 04 08:14:21 GMT 2024","12392","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Thu Jan 04 08:14:21 GMT 2024","Thu Jan 04 08:14:22 GMT 2024","361","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Thu Jan 04 08:14:23 GMT 2024","Thu Jan 04 08:14:24 GMT 2024","265","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Thu Jan 04 08:14:23 GMT 2024","Thu Jan 04 08:14:23 GMT 2024","216","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Thu Jan 04 08:14:23 GMT 2024","Thu Jan 04 08:14:23 GMT 2024","266","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Thu Jan 04 08:14:22 GMT 2024","Thu Jan 04 08:14:23 GMT 2024","270","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Thu Jan 04 08:14:22 GMT 2024","Thu Jan 04 08:14:22 GMT 2024","269","","test google search","","search facebook in google","","search facebook in google",""
"broken","Thu Jan 04 08:14:22 GMT 2024","Thu Jan 04 08:14:22 GMT 2024","272","","test google search","","search youtube in google","","search youtube in google",""
"broken","Thu Jan 04 08:14:24 GMT 2024","Thu Jan 04 08:14:24 GMT 2024","265","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
