"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jan 16 08:15:03 GMT 2024","Tue Jan 16 08:15:03 GMT 2024","265","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Tue Jan 16 08:15:02 GMT 2024","Tue Jan 16 08:15:02 GMT 2024","268","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Tue Jan 16 08:15:01 GMT 2024","Tue Jan 16 08:15:01 GMT 2024","228","","test google search","","search youtube in google","","search youtube in google",""
"broken","Tue Jan 16 08:15:00 GMT 2024","Tue Jan 16 08:15:01 GMT 2024","344","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"passed","Tue Jan 16 08:14:58 GMT 2024","Tue Jan 16 08:14:58 GMT 2024","274","","Demo API","","test post api","","test post api",""
"broken","Tue Jan 16 08:15:02 GMT 2024","Tue Jan 16 08:15:02 GMT 2024","267","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Tue Jan 16 08:15:02 GMT 2024","Tue Jan 16 08:15:02 GMT 2024","235","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Tue Jan 16 08:14:56 GMT 2024","Tue Jan 16 08:14:58 GMT 2024","1666","","Demo API","","test get api","","test get api",""
"broken","Tue Jan 16 08:14:58 GMT 2024","Tue Jan 16 08:15:00 GMT 2024","1878","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Tue Jan 16 08:15:01 GMT 2024","Tue Jan 16 08:15:02 GMT 2024","270","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Tue Jan 16 08:15:01 GMT 2024","Tue Jan 16 08:15:01 GMT 2024","266","","test google search","","search facebook in google","","search facebook in google",""
"broken","Tue Jan 16 08:15:02 GMT 2024","Tue Jan 16 08:15:03 GMT 2024","271","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
