"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 01 15:11:46 GMT 2023","Wed Nov 01 15:11:46 GMT 2023","413","","Demo API","","test post api","","test post api",""
"broken","Wed Nov 01 15:11:57 GMT 2023","Wed Nov 01 15:11:57 GMT 2023","380","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Wed Nov 01 15:11:57 GMT 2023","Wed Nov 01 15:11:57 GMT 2023","321","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Wed Nov 01 15:11:56 GMT 2023","Wed Nov 01 15:11:56 GMT 2023","358","","test google search","","search youtube in google","","search youtube in google",""
"broken","Wed Nov 01 15:11:58 GMT 2023","Wed Nov 01 15:11:58 GMT 2023","335","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Wed Nov 01 15:11:55 GMT 2023","Wed Nov 01 15:11:56 GMT 2023","474","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Wed Nov 01 15:11:56 GMT 2023","Wed Nov 01 15:11:57 GMT 2023","327","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Wed Nov 01 15:11:46 GMT 2023","Wed Nov 01 15:11:55 GMT 2023","8724","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Wed Nov 01 15:11:58 GMT 2023","Wed Nov 01 15:11:58 GMT 2023","324","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Wed Nov 01 15:11:56 GMT 2023","Wed Nov 01 15:11:56 GMT 2023","328","","test google search","","search facebook in google","","search facebook in google",""
"broken","Wed Nov 01 15:11:57 GMT 2023","Wed Nov 01 15:11:58 GMT 2023","322","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Wed Nov 01 15:11:43 GMT 2023","Wed Nov 01 15:11:46 GMT 2023","2654","","Demo API","","test get api","","test get api",""
