"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jun 06 15:11:36 GMT 2023","Tue Jun 06 15:11:36 GMT 2023","348","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Tue Jun 06 15:11:36 GMT 2023","Tue Jun 06 15:11:37 GMT 2023","276","","test google search","","search youtube in google","","search youtube in google",""
"passed","Tue Jun 06 15:11:30 GMT 2023","Tue Jun 06 15:11:33 GMT 2023","2537","","Demo API","","test get api","","test get api",""
"broken","Tue Jun 06 15:11:37 GMT 2023","Tue Jun 06 15:11:37 GMT 2023","253","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Tue Jun 06 15:11:38 GMT 2023","Tue Jun 06 15:11:38 GMT 2023","256","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Tue Jun 06 15:11:38 GMT 2023","Tue Jun 06 15:11:38 GMT 2023","274","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Tue Jun 06 15:11:38 GMT 2023","Tue Jun 06 15:11:39 GMT 2023","237","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Tue Jun 06 15:11:37 GMT 2023","Tue Jun 06 15:11:38 GMT 2023","323","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Tue Jun 06 15:11:33 GMT 2023","Tue Jun 06 15:11:36 GMT 2023","2612","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"passed","Tue Jun 06 15:11:33 GMT 2023","Tue Jun 06 15:11:33 GMT 2023","415","","Demo API","","test post api","","test post api",""
"broken","Tue Jun 06 15:11:37 GMT 2023","Tue Jun 06 15:11:37 GMT 2023","269","","test google search","","search facebook in google","","search facebook in google",""
"broken","Tue Jun 06 15:11:38 GMT 2023","Tue Jun 06 15:11:38 GMT 2023","252","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
