"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8526","Radio ""Yes"" Button","","Tue May 06 15:21:24 GMT 2025","broken","Tue May 06 15:21:33 GMT 2025","","Demo QA site","Radio ""Yes"" Button",""
"","317","search ""review cong ty"" in google","","Tue May 06 15:21:35 GMT 2025","broken","Tue May 06 15:21:35 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","325","search youtube in google","","Tue May 06 15:21:33 GMT 2025","broken","Tue May 06 15:21:34 GMT 2025","","test google search","search youtube in google",""
"","321","search facebook in google","","Tue May 06 15:21:34 GMT 2025","broken","Tue May 06 15:21:34 GMT 2025","","test google search","search facebook in google",""
"","318","search ""CMC"" in google","","Tue May 06 15:21:35 GMT 2025","broken","Tue May 06 15:21:35 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","318","search ""fsoft"" in google","","Tue May 06 15:21:34 GMT 2025","broken","Tue May 06 15:21:35 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","1660","test get api","","Tue May 06 15:21:22 GMT 2025","passed","Tue May 06 15:21:24 GMT 2025","","Demo API","test get api",""
"","315","test post api","","Tue May 06 15:21:24 GMT 2025","failed","Tue May 06 15:21:24 GMT 2025","","Demo API","test post api",""
"","314","search ""review cong ty"" in google","","Tue May 06 15:21:36 GMT 2025","broken","Tue May 06 15:21:36 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","367","search ""CMC"" in google","","Tue May 06 15:21:34 GMT 2025","broken","Tue May 06 15:21:34 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","319","search ""fsoft"" in google","","Tue May 06 15:21:35 GMT 2025","broken","Tue May 06 15:21:36 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","447","Radio ""Impressive"" Button","","Tue May 06 15:21:33 GMT 2025","broken","Tue May 06 15:21:33 GMT 2025","","Demo QA site","Radio ""Impressive"" Button",""
