"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Sep 08 08:13:51 GMT 2023","Fri Sep 08 08:13:52 GMT 2023","280","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Fri Sep 08 08:13:53 GMT 2023","Fri Sep 08 08:13:53 GMT 2023","285","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Fri Sep 08 08:13:42 GMT 2023","Fri Sep 08 08:13:50 GMT 2023","7814","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Fri Sep 08 08:13:52 GMT 2023","Fri Sep 08 08:13:52 GMT 2023","337","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Fri Sep 08 08:13:51 GMT 2023","Fri Sep 08 08:13:51 GMT 2023","346","","test google search","","search youtube in google","","search youtube in google",""
"broken","Fri Sep 08 08:13:50 GMT 2023","Fri Sep 08 08:13:51 GMT 2023","449","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"passed","Fri Sep 08 08:13:42 GMT 2023","Fri Sep 08 08:13:42 GMT 2023","399","","Demo API","","test post api","","test post api",""
"broken","Fri Sep 08 08:13:53 GMT 2023","Fri Sep 08 08:13:53 GMT 2023","284","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Fri Sep 08 08:13:51 GMT 2023","Fri Sep 08 08:13:51 GMT 2023","324","","test google search","","search facebook in google","","search facebook in google",""
"broken","Fri Sep 08 08:13:52 GMT 2023","Fri Sep 08 08:13:53 GMT 2023","331","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Fri Sep 08 08:13:39 GMT 2023","Fri Sep 08 08:13:42 GMT 2023","2763","","Demo API","","test get api","","test get api",""
"broken","Fri Sep 08 08:13:52 GMT 2023","Fri Sep 08 08:13:52 GMT 2023","298","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
