"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","323","search ""fsoft"" in google","","Wed Jul 09 08:22:40 GMT 2025","broken","Wed Jul 09 08:22:41 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","9634","Radio ""Yes"" Button","","Wed Jul 09 08:22:29 GMT 2025","broken","Wed Jul 09 08:22:39 GMT 2025","","Demo QA site","Radio ""Yes"" Button",""
"","1069","search ""fsoft"" in google","","Wed Jul 09 08:22:41 GMT 2025","broken","Wed Jul 09 08:22:42 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","367","search ""CMC"" in google","","Wed Jul 09 08:22:41 GMT 2025","broken","Wed Jul 09 08:22:41 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","375","search youtube in google","","Wed Jul 09 08:22:39 GMT 2025","broken","Wed Jul 09 08:22:40 GMT 2025","","test google search","search youtube in google",""
"","323","search ""review cong ty"" in google","","Wed Jul 09 08:22:41 GMT 2025","broken","Wed Jul 09 08:22:41 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","452","Radio ""Impressive"" Button","","Wed Jul 09 08:22:39 GMT 2025","broken","Wed Jul 09 08:22:39 GMT 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","1833","test get api","","Wed Jul 09 08:22:27 GMT 2025","passed","Wed Jul 09 08:22:29 GMT 2025","","Demo API","test get api",""
"","374","search ""CMC"" in google","","Wed Jul 09 08:22:40 GMT 2025","broken","Wed Jul 09 08:22:40 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","373","search facebook in google","","Wed Jul 09 08:22:40 GMT 2025","broken","Wed Jul 09 08:22:40 GMT 2025","","test google search","search facebook in google",""
"","320","search ""review cong ty"" in google","","Wed Jul 09 08:22:42 GMT 2025","broken","Wed Jul 09 08:22:43 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","300","test post api","","Wed Jul 09 08:22:29 GMT 2025","failed","Wed Jul 09 08:22:29 GMT 2025","","Demo API","test post api",""
