"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Jul 05 15:13:42 GMT 2024","Fri Jul 05 15:13:42 GMT 2024","264","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Fri Jul 05 15:13:40 GMT 2024","Fri Jul 05 15:13:40 GMT 2024","272","","test google search","","search youtube in google","","search youtube in google",""
"broken","Fri Jul 05 15:13:41 GMT 2024","Fri Jul 05 15:13:41 GMT 2024","269","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Fri Jul 05 15:13:32 GMT 2024","Fri Jul 05 15:13:32 GMT 2024","316","","Demo API","","test post api","","test post api",""
"broken","Fri Jul 05 15:13:42 GMT 2024","Fri Jul 05 15:13:42 GMT 2024","266","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Fri Jul 05 15:13:41 GMT 2024","Fri Jul 05 15:13:41 GMT 2024","220","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Fri Jul 05 15:13:41 GMT 2024","Fri Jul 05 15:13:42 GMT 2024","265","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Fri Jul 05 15:13:40 GMT 2024","Fri Jul 05 15:13:41 GMT 2024","276","","test google search","","search facebook in google","","search facebook in google",""
"broken","Fri Jul 05 15:13:32 GMT 2024","Fri Jul 05 15:13:40 GMT 2024","7357","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"passed","Fri Jul 05 15:13:30 GMT 2024","Fri Jul 05 15:13:32 GMT 2024","1691","","Demo API","","test get api","","test get api",""
"broken","Fri Jul 05 15:13:40 GMT 2024","Fri Jul 05 15:13:40 GMT 2024","346","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Fri Jul 05 15:13:41 GMT 2024","Fri Jul 05 15:13:41 GMT 2024","268","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
