"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Dec 20 08:12:00 GMT 2023","Wed Dec 20 08:12:00 GMT 2023","342","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Wed Dec 20 08:12:02 GMT 2023","Wed Dec 20 08:12:02 GMT 2023","215","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"passed","Wed Dec 20 08:11:56 GMT 2023","Wed Dec 20 08:11:57 GMT 2023","1793","","Demo API","","test get api","","test get api",""
"broken","Wed Dec 20 08:12:01 GMT 2023","Wed Dec 20 08:12:01 GMT 2023","266","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Wed Dec 20 08:11:58 GMT 2023","Wed Dec 20 08:12:00 GMT 2023","1770","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Wed Dec 20 08:12:00 GMT 2023","Wed Dec 20 08:12:00 GMT 2023","270","","test google search","","search youtube in google","","search youtube in google",""
"broken","Wed Dec 20 08:12:01 GMT 2023","Wed Dec 20 08:12:01 GMT 2023","223","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Wed Dec 20 08:12:01 GMT 2023","Wed Dec 20 08:12:01 GMT 2023","215","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Wed Dec 20 08:12:02 GMT 2023","Wed Dec 20 08:12:02 GMT 2023","264","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Wed Dec 20 08:11:58 GMT 2023","Wed Dec 20 08:11:58 GMT 2023","406","","Demo API","","test post api","","test post api",""
"broken","Wed Dec 20 08:12:01 GMT 2023","Wed Dec 20 08:12:02 GMT 2023","265","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Wed Dec 20 08:12:00 GMT 2023","Wed Dec 20 08:12:01 GMT 2023","266","","test google search","","search facebook in google","","search facebook in google",""
