"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","448","Radio ""Impressive"" Button","","Fri Feb 21 08:18:19 GMT 2025","broken","Fri Feb 21 08:18:20 GMT 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","2795","Radio ""Yes"" Button","","Fri Feb 21 08:18:16 GMT 2025","broken","Fri Feb 21 08:18:19 GMT 2025","","Demo QA site","Radio ""Yes"" Button",""
"","316","search ""review cong ty"" in google","","Fri Feb 21 08:18:22 GMT 2025","broken","Fri Feb 21 08:18:22 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","319","search facebook in google","","Fri Feb 21 08:18:20 GMT 2025","broken","Fri Feb 21 08:18:20 GMT 2025","","test google search","search facebook in google",""
"","319","search ""fsoft"" in google","","Fri Feb 21 08:18:21 GMT 2025","broken","Fri Feb 21 08:18:21 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","317","search ""review cong ty"" in google","","Fri Feb 21 08:18:21 GMT 2025","broken","Fri Feb 21 08:18:21 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","439","test post api","","Fri Feb 21 08:18:16 GMT 2025","passed","Fri Feb 21 08:18:16 GMT 2025","","Demo API","test post api",""
"","315","search ""CMC"" in google","","Fri Feb 21 08:18:21 GMT 2025","broken","Fri Feb 21 08:18:22 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","1974","test get api","","Fri Feb 21 08:18:14 GMT 2025","passed","Fri Feb 21 08:18:16 GMT 2025","","Demo API","test get api",""
"","321","search ""CMC"" in google","","Fri Feb 21 08:18:20 GMT 2025","broken","Fri Feb 21 08:18:21 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","315","search ""fsoft"" in google","","Fri Feb 21 08:18:22 GMT 2025","broken","Fri Feb 21 08:18:22 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","330","search youtube in google","","Fri Feb 21 08:18:20 GMT 2025","broken","Fri Feb 21 08:18:20 GMT 2025","","test google search","search youtube in google",""
