"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Apr 06 08:14:35 GMT 2023","Thu Apr 06 08:14:35 GMT 2023","219","","test google search","","search facebook in google","","search facebook in google",""
"broken","Thu Apr 06 08:14:35 GMT 2023","Thu Apr 06 08:14:35 GMT 2023","198","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Thu Apr 06 08:14:35 GMT 2023","Thu Apr 06 08:14:35 GMT 2023","230","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Thu Apr 06 08:14:34 GMT 2023","Thu Apr 06 08:14:34 GMT 2023","315","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Thu Apr 06 08:14:34 GMT 2023","Thu Apr 06 08:14:35 GMT 2023","229","","test google search","","search youtube in google","","search youtube in google",""
"broken","Thu Apr 06 08:14:32 GMT 2023","Thu Apr 06 08:14:34 GMT 2023","2154","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Thu Apr 06 08:14:36 GMT 2023","Thu Apr 06 08:14:36 GMT 2023","257","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"passed","Thu Apr 06 08:14:31 GMT 2023","Thu Apr 06 08:14:32 GMT 2023","435","","Demo API","","test post api","","test post api",""
"broken","Thu Apr 06 08:14:36 GMT 2023","Thu Apr 06 08:14:36 GMT 2023","211","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Thu Apr 06 08:14:35 GMT 2023","Thu Apr 06 08:14:36 GMT 2023","200","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Thu Apr 06 08:14:35 GMT 2023","Thu Apr 06 08:14:35 GMT 2023","233","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Thu Apr 06 08:14:29 GMT 2023","Thu Apr 06 08:14:31 GMT 2023","2181","","Demo API","","test get api","","test get api",""
