"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","363","search ""fsoft"" in google","","Mon May 04 16:28:58 UTC 2026","broken","Mon May 04 16:28:58 UTC 2026","","test google search outline","search ""fsoft"" in google",""
"","968","search ""CMC"" in google","","Mon May 04 16:28:57 UTC 2026","broken","Mon May 04 16:28:58 UTC 2026","","test google search outline","search ""CMC"" in google",""
"","1230","Radio ""Impressive"" Button","","Mon May 04 16:28:54 UTC 2026","broken","Mon May 04 16:28:55 UTC 2026","","Demo QA site","Radio ""Impressive"" Button",""
"","414","search ""CMC"" in google","","Mon May 04 16:28:59 UTC 2026","broken","Mon May 04 16:28:59 UTC 2026","","test google search outline","search ""CMC"" in google",""
"","363","test post api","","Mon May 04 16:28:45 UTC 2026","failed","Mon May 04 16:28:46 UTC 2026","","Demo API","test post api",""
"","463","search ""review cong ty"" in google","","Mon May 04 16:28:58 UTC 2026","broken","Mon May 04 16:28:59 UTC 2026","","test google search outline","search ""review cong ty"" in google",""
"","1656","test get api","","Mon May 04 16:28:44 UTC 2026","passed","Mon May 04 16:28:45 UTC 2026","","Demo API","test get api",""
"","315","search ""review cong ty"" in google","","Mon May 04 16:29:00 UTC 2026","broken","Mon May 04 16:29:00 UTC 2026","","test google search outline","search ""review cong ty"" in google",""
"","974","search facebook in google","","Mon May 04 16:28:56 UTC 2026","broken","Mon May 04 16:28:57 UTC 2026","","test google search","search facebook in google",""
"","364","search ""fsoft"" in google","","Mon May 04 16:28:59 UTC 2026","broken","Mon May 04 16:29:00 UTC 2026","","test google search outline","search ""fsoft"" in google",""
"","1369","search youtube in google","","Mon May 04 16:28:55 UTC 2026","broken","Mon May 04 16:28:56 UTC 2026","","test google search","search youtube in google",""
"","7648","Radio ""Yes"" Button","","Mon May 04 16:28:46 UTC 2026","broken","Mon May 04 16:28:54 UTC 2026","","Demo QA site","Radio ""Yes"" Button",""
