"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Sep 16 15:14:52 GMT 2024","Mon Sep 16 15:14:52 GMT 2024","314","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Mon Sep 16 15:14:49 GMT 2024","Mon Sep 16 15:14:49 GMT 2024","395","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"passed","Mon Sep 16 15:14:47 GMT 2024","Mon Sep 16 15:14:47 GMT 2024","325","","Demo API","","test post api","","test post api",""
"broken","Mon Sep 16 15:14:50 GMT 2024","Mon Sep 16 15:14:50 GMT 2024","322","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Mon Sep 16 15:14:51 GMT 2024","Mon Sep 16 15:14:52 GMT 2024","316","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Mon Sep 16 15:14:47 GMT 2024","Mon Sep 16 15:14:49 GMT 2024","2020","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Mon Sep 16 15:14:51 GMT 2024","Mon Sep 16 15:14:51 GMT 2024","316","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Mon Sep 16 15:14:49 GMT 2024","Mon Sep 16 15:14:50 GMT 2024","321","","test google search","","search youtube in google","","search youtube in google",""
"broken","Mon Sep 16 15:14:50 GMT 2024","Mon Sep 16 15:14:50 GMT 2024","319","","test google search","","search facebook in google","","search facebook in google",""
"broken","Mon Sep 16 15:14:51 GMT 2024","Mon Sep 16 15:14:51 GMT 2024","316","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Mon Sep 16 15:14:45 GMT 2024","Mon Sep 16 15:14:47 GMT 2024","1788","","Demo API","","test get api","","test get api",""
"broken","Mon Sep 16 15:14:50 GMT 2024","Mon Sep 16 15:14:51 GMT 2024","318","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
