"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Jan 29 15:10:56 GMT 2024","Mon Jan 29 15:10:56 GMT 2024","266","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Mon Jan 29 15:10:56 GMT 2024","Mon Jan 29 15:10:56 GMT 2024","219","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Mon Jan 29 15:10:56 GMT 2024","Mon Jan 29 15:10:56 GMT 2024","270","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Mon Jan 29 15:10:55 GMT 2024","Mon Jan 29 15:10:55 GMT 2024","347","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Mon Jan 29 15:10:56 GMT 2024","Mon Jan 29 15:10:57 GMT 2024","266","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Mon Jan 29 15:10:53 GMT 2024","Mon Jan 29 15:10:55 GMT 2024","1896","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"passed","Mon Jan 29 15:10:50 GMT 2024","Mon Jan 29 15:10:52 GMT 2024","1984","","Demo API","","test get api","","test get api",""
"broken","Mon Jan 29 15:10:57 GMT 2024","Mon Jan 29 15:10:57 GMT 2024","265","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Mon Jan 29 15:10:55 GMT 2024","Mon Jan 29 15:10:56 GMT 2024","269","","test google search","","search facebook in google","","search facebook in google",""
"broken","Mon Jan 29 15:10:57 GMT 2024","Mon Jan 29 15:10:57 GMT 2024","265","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Mon Jan 29 15:10:55 GMT 2024","Mon Jan 29 15:10:55 GMT 2024","272","","test google search","","search youtube in google","","search youtube in google",""
"passed","Mon Jan 29 15:10:52 GMT 2024","Mon Jan 29 15:10:53 GMT 2024","422","","Demo API","","test post api","","test post api",""
