"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Apr 13 15:11:50 GMT 2023","Thu Apr 13 15:12:03 GMT 2023","12464","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Thu Apr 13 15:12:05 GMT 2023","Thu Apr 13 15:12:05 GMT 2023","265","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Thu Apr 13 15:12:03 GMT 2023","Thu Apr 13 15:12:03 GMT 2023","273","","test google search","","search youtube in google","","search youtube in google",""
"broken","Thu Apr 13 15:12:04 GMT 2023","Thu Apr 13 15:12:05 GMT 2023","257","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Thu Apr 13 15:11:47 GMT 2023","Thu Apr 13 15:11:50 GMT 2023","2728","","Demo API","","test get api","","test get api",""
"broken","Thu Apr 13 15:12:03 GMT 2023","Thu Apr 13 15:12:03 GMT 2023","439","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Thu Apr 13 15:12:03 GMT 2023","Thu Apr 13 15:12:04 GMT 2023","293","","test google search","","search facebook in google","","search facebook in google",""
"broken","Thu Apr 13 15:12:04 GMT 2023","Thu Apr 13 15:12:04 GMT 2023","344","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Thu Apr 13 15:12:05 GMT 2023","Thu Apr 13 15:12:05 GMT 2023","242","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Thu Apr 13 15:11:50 GMT 2023","Thu Apr 13 15:11:50 GMT 2023","454","","Demo API","","test post api","","test post api",""
"broken","Thu Apr 13 15:12:05 GMT 2023","Thu Apr 13 15:12:05 GMT 2023","248","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Thu Apr 13 15:12:04 GMT 2023","Thu Apr 13 15:12:04 GMT 2023","308","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
