"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Jun 24 08:16:18 GMT 2024","Mon Jun 24 08:16:18 GMT 2024","265","","test google search","","search facebook in google","","search facebook in google",""
"broken","Mon Jun 24 08:16:19 GMT 2024","Mon Jun 24 08:16:19 GMT 2024","265","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Mon Jun 24 08:16:18 GMT 2024","Mon Jun 24 08:16:19 GMT 2024","219","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Mon Jun 24 08:16:19 GMT 2024","Mon Jun 24 08:16:19 GMT 2024","265","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Mon Jun 24 08:16:17 GMT 2024","Mon Jun 24 08:16:18 GMT 2024","499","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Mon Jun 24 08:16:20 GMT 2024","Mon Jun 24 08:16:20 GMT 2024","215","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Mon Jun 24 08:16:19 GMT 2024","Mon Jun 24 08:16:20 GMT 2024","265","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Mon Jun 24 08:16:19 GMT 2024","Mon Jun 24 08:16:19 GMT 2024","265","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Mon Jun 24 08:16:08 GMT 2024","Mon Jun 24 08:16:08 GMT 2024","414","","Demo API","","test post api","","test post api",""
"broken","Mon Jun 24 08:16:08 GMT 2024","Mon Jun 24 08:16:17 GMT 2024","9262","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"passed","Mon Jun 24 08:16:06 GMT 2024","Mon Jun 24 08:16:08 GMT 2024","1945","","Demo API","","test get api","","test get api",""
"broken","Mon Jun 24 08:16:18 GMT 2024","Mon Jun 24 08:16:18 GMT 2024","272","","test google search","","search youtube in google","","search youtube in google",""
