"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","377","search youtube in google","","Thu Sep 11 15:15:17 UTC 2025","broken","Thu Sep 11 15:15:17 UTC 2025","","test google search","search youtube in google",""
"","315","search ""CMC"" in google","","Thu Sep 11 15:15:18 UTC 2025","broken","Thu Sep 11 15:15:19 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","271","test post api","","Thu Sep 11 15:15:07 UTC 2025","failed","Thu Sep 11 15:15:07 UTC 2025","","Demo API","test post api",""
"","273","search ""review cong ty"" in google","","Thu Sep 11 15:15:18 UTC 2025","broken","Thu Sep 11 15:15:18 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","271","search ""CMC"" in google","","Thu Sep 11 15:15:17 UTC 2025","broken","Thu Sep 11 15:15:18 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","451","Radio ""Impressive"" Button","","Thu Sep 11 15:15:16 UTC 2025","broken","Thu Sep 11 15:15:17 UTC 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","9024","Radio ""Yes"" Button","","Thu Sep 11 15:15:07 UTC 2025","broken","Thu Sep 11 15:15:16 UTC 2025","","Demo QA site","Radio ""Yes"" Button",""
"","1645","test get api","","Thu Sep 11 15:15:05 UTC 2025","passed","Thu Sep 11 15:15:07 UTC 2025","","Demo API","test get api",""
"","389","search facebook in google","","Thu Sep 11 15:15:17 UTC 2025","broken","Thu Sep 11 15:15:17 UTC 2025","","test google search","search facebook in google",""
"","365","search ""fsoft"" in google","","Thu Sep 11 15:15:19 UTC 2025","broken","Thu Sep 11 15:15:19 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","274","search ""review cong ty"" in google","","Thu Sep 11 15:15:19 UTC 2025","broken","Thu Sep 11 15:15:19 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","318","search ""fsoft"" in google","","Thu Sep 11 15:15:18 UTC 2025","broken","Thu Sep 11 15:15:18 UTC 2025","","test google search outline","search ""fsoft"" in google",""
