"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 24 15:11:05 GMT 2023","Thu Aug 24 15:11:05 GMT 2023","318","","Demo API","","test post api","","test post api",""
"broken","Thu Aug 24 15:11:09 GMT 2023","Thu Aug 24 15:11:09 GMT 2023","226","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Thu Aug 24 15:11:10 GMT 2023","Thu Aug 24 15:11:10 GMT 2023","223","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Thu Aug 24 15:11:08 GMT 2023","Thu Aug 24 15:11:09 GMT 2023","261","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Thu Aug 24 15:11:08 GMT 2023","Thu Aug 24 15:11:08 GMT 2023","271","","test google search","","search facebook in google","","search facebook in google",""
"passed","Thu Aug 24 15:11:03 GMT 2023","Thu Aug 24 15:11:05 GMT 2023","2122","","Demo API","","test get api","","test get api",""
"broken","Thu Aug 24 15:11:08 GMT 2023","Thu Aug 24 15:11:08 GMT 2023","288","","test google search","","search youtube in google","","search youtube in google",""
"broken","Thu Aug 24 15:11:09 GMT 2023","Thu Aug 24 15:11:09 GMT 2023","333","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Thu Aug 24 15:11:09 GMT 2023","Thu Aug 24 15:11:10 GMT 2023","232","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Thu Aug 24 15:11:09 GMT 2023","Thu Aug 24 15:11:09 GMT 2023","240","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Thu Aug 24 15:11:05 GMT 2023","Thu Aug 24 15:11:07 GMT 2023","2131","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Thu Aug 24 15:11:07 GMT 2023","Thu Aug 24 15:11:08 GMT 2023","392","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
