"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Aug 06 08:15:47 GMT 2024","Tue Aug 06 08:15:47 GMT 2024","268","","test google search","","search facebook in google","","search facebook in google",""
"broken","Tue Aug 06 08:15:44 GMT 2024","Tue Aug 06 08:15:46 GMT 2024","1761","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"passed","Tue Aug 06 08:15:42 GMT 2024","Tue Aug 06 08:15:44 GMT 2024","1657","","Demo API","","test get api","","test get api",""
"broken","Tue Aug 06 08:15:47 GMT 2024","Tue Aug 06 08:15:47 GMT 2024","218","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Tue Aug 06 08:15:46 GMT 2024","Tue Aug 06 08:15:47 GMT 2024","271","","test google search","","search youtube in google","","search youtube in google",""
"broken","Tue Aug 06 08:15:48 GMT 2024","Tue Aug 06 08:15:48 GMT 2024","265","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Tue Aug 06 08:15:44 GMT 2024","Tue Aug 06 08:15:44 GMT 2024","260","","Demo API","","test post api","","test post api",""
"broken","Tue Aug 06 08:15:48 GMT 2024","Tue Aug 06 08:15:48 GMT 2024","267","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Tue Aug 06 08:15:46 GMT 2024","Tue Aug 06 08:15:46 GMT 2024","344","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Tue Aug 06 08:15:47 GMT 2024","Tue Aug 06 08:15:47 GMT 2024","222","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Tue Aug 06 08:15:47 GMT 2024","Tue Aug 06 08:15:48 GMT 2024","266","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Tue Aug 06 08:15:48 GMT 2024","Tue Aug 06 08:15:48 GMT 2024","264","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
