"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Feb 27 15:11:38 GMT 2024","Tue Feb 27 15:11:38 GMT 2024","272","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Tue Feb 27 15:11:30 GMT 2024","Tue Feb 27 15:11:30 GMT 2024","307","","Demo API","","test post api","","test post api",""
"passed","Tue Feb 27 15:11:28 GMT 2024","Tue Feb 27 15:11:30 GMT 2024","1672","","Demo API","","test get api","","test get api",""
"broken","Tue Feb 27 15:11:38 GMT 2024","Tue Feb 27 15:11:39 GMT 2024","268","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Tue Feb 27 15:11:39 GMT 2024","Tue Feb 27 15:11:39 GMT 2024","268","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Tue Feb 27 15:11:38 GMT 2024","Tue Feb 27 15:11:38 GMT 2024","226","","test google search","","search facebook in google","","search facebook in google",""
"broken","Tue Feb 27 15:11:39 GMT 2024","Tue Feb 27 15:11:39 GMT 2024","269","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Tue Feb 27 15:11:39 GMT 2024","Tue Feb 27 15:11:40 GMT 2024","265","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Tue Feb 27 15:11:39 GMT 2024","Tue Feb 27 15:11:39 GMT 2024","235","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Tue Feb 27 15:11:37 GMT 2024","Tue Feb 27 15:11:38 GMT 2024","350","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Tue Feb 27 15:11:30 GMT 2024","Tue Feb 27 15:11:37 GMT 2024","6763","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Tue Feb 27 15:11:38 GMT 2024","Tue Feb 27 15:11:38 GMT 2024","277","","test google search","","search youtube in google","","search youtube in google",""
