"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","318","search ""review cong ty"" in google","","2026-07-17","broken","2026-07-17","","test google search outline","search ""review cong ty"" in google",""
"","32440","Radio ""Yes"" Button","","2026-07-17","broken","2026-07-17","","Demo QA site","Radio ""Yes"" Button",""
"","567","search ""fsoft"" in google","","2026-07-17","broken","2026-07-17","","test google search outline","search ""fsoft"" in google",""
"","368","search ""CMC"" in google","","2026-07-17","broken","2026-07-17","","test google search outline","search ""CMC"" in google",""
"","404","test post api","","2026-07-17","failed","2026-07-17","","Demo API","test post api",""
"","369","search ""review cong ty"" in google","","2026-07-17","broken","2026-07-17","","test google search outline","search ""review cong ty"" in google",""
"","318","search ""fsoft"" in google","","2026-07-17","broken","2026-07-17","","test google search outline","search ""fsoft"" in google",""
"","442","Radio ""Impressive"" Button","","2026-07-17","broken","2026-07-17","","Demo QA site","Radio ""Impressive"" Button",""
"","373","search facebook in google","","2026-07-17","broken","2026-07-17","","test google search","search facebook in google",""
"","424","search youtube in google","","2026-07-17","broken","2026-07-17","","test google search","search youtube in google",""
"","1910","test get api","","2026-07-17","passed","2026-07-17","","Demo API","test get api",""
"","374","search ""CMC"" in google","","2026-07-17","broken","2026-07-17","","test google search outline","search ""CMC"" in google",""
