"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Mar 27 15:12:25 GMT 2024","Wed Mar 27 15:12:25 GMT 2024","398","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Wed Mar 27 15:12:26 GMT 2024","Wed Mar 27 15:12:26 GMT 2024","221","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Wed Mar 27 15:12:20 GMT 2024","Wed Mar 27 15:12:22 GMT 2024","1872","","Demo API","","test get api","","test get api",""
"broken","Wed Mar 27 15:12:26 GMT 2024","Wed Mar 27 15:12:27 GMT 2024","266","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Wed Mar 27 15:12:22 GMT 2024","Wed Mar 27 15:12:22 GMT 2024","409","","Demo API","","test post api","","test post api",""
"broken","Wed Mar 27 15:12:22 GMT 2024","Wed Mar 27 15:12:25 GMT 2024","2573","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Wed Mar 27 15:12:25 GMT 2024","Wed Mar 27 15:12:26 GMT 2024","272","","test google search","","search youtube in google","","search youtube in google",""
"broken","Wed Mar 27 15:12:26 GMT 2024","Wed Mar 27 15:12:26 GMT 2024","266","","test google search","","search facebook in google","","search facebook in google",""
"broken","Wed Mar 27 15:12:26 GMT 2024","Wed Mar 27 15:12:26 GMT 2024","225","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Wed Mar 27 15:12:26 GMT 2024","Wed Mar 27 15:12:26 GMT 2024","216","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Wed Mar 27 15:12:27 GMT 2024","Wed Mar 27 15:12:27 GMT 2024","265","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Wed Mar 27 15:12:27 GMT 2024","Wed Mar 27 15:12:27 GMT 2024","221","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
