"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Apr 04 08:14:49 GMT 2023","Tue Apr 04 08:15:10 GMT 2023","21493","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Tue Apr 04 08:15:12 GMT 2023","Tue Apr 04 08:15:12 GMT 2023","250","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Tue Apr 04 08:15:12 GMT 2023","Tue Apr 04 08:15:13 GMT 2023","278","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"passed","Tue Apr 04 08:14:46 GMT 2023","Tue Apr 04 08:14:48 GMT 2023","2585","","Demo API","","test get api","","test get api",""
"broken","Tue Apr 04 08:15:12 GMT 2023","Tue Apr 04 08:15:12 GMT 2023","378","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Tue Apr 04 08:14:48 GMT 2023","Tue Apr 04 08:14:49 GMT 2023","305","","Demo API","","test post api","","test post api",""
"broken","Tue Apr 04 08:15:11 GMT 2023","Tue Apr 04 08:15:11 GMT 2023","275","","test google search","","search facebook in google","","search facebook in google",""
"broken","Tue Apr 04 08:15:10 GMT 2023","Tue Apr 04 08:15:11 GMT 2023","383","","test google search","","search youtube in google","","search youtube in google",""
"broken","Tue Apr 04 08:15:13 GMT 2023","Tue Apr 04 08:15:13 GMT 2023","242","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Tue Apr 04 08:15:10 GMT 2023","Tue Apr 04 08:15:10 GMT 2023","405","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Tue Apr 04 08:15:11 GMT 2023","Tue Apr 04 08:15:11 GMT 2023","293","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Tue Apr 04 08:15:11 GMT 2023","Tue Apr 04 08:15:12 GMT 2023","277","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
