"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","269","search youtube in google","","Wed Jan 29 08:18:09 GMT 2025","broken","Wed Jan 29 08:18:10 GMT 2025","","test google search","search youtube in google",""
"","265","search ""review cong ty"" in google","","Wed Jan 29 08:18:11 GMT 2025","broken","Wed Jan 29 08:18:11 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","261","test post api","","Wed Jan 29 08:18:02 GMT 2025","passed","Wed Jan 29 08:18:02 GMT 2025","","Demo API","test post api",""
"","267","search facebook in google","","Wed Jan 29 08:18:10 GMT 2025","broken","Wed Jan 29 08:18:10 GMT 2025","","test google search","search facebook in google",""
"","1658","test get api","","Wed Jan 29 08:18:00 GMT 2025","passed","Wed Jan 29 08:18:02 GMT 2025","","Demo API","test get api",""
"","266","search ""fsoft"" in google","","Wed Jan 29 08:18:10 GMT 2025","broken","Wed Jan 29 08:18:10 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","268","search ""CMC"" in google","","Wed Jan 29 08:18:11 GMT 2025","broken","Wed Jan 29 08:18:11 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","265","search ""review cong ty"" in google","","Wed Jan 29 08:18:10 GMT 2025","broken","Wed Jan 29 08:18:11 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","394","Radio ""Impressive"" Button","","Wed Jan 29 08:18:09 GMT 2025","broken","Wed Jan 29 08:18:09 GMT 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","268","search ""CMC"" in google","","Wed Jan 29 08:18:10 GMT 2025","broken","Wed Jan 29 08:18:10 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","6471","Radio ""Yes"" Button","","Wed Jan 29 08:18:02 GMT 2025","broken","Wed Jan 29 08:18:09 GMT 2025","","Demo QA site","Radio ""Yes"" Button",""
"","267","search ""fsoft"" in google","","Wed Jan 29 08:18:11 GMT 2025","broken","Wed Jan 29 08:18:11 GMT 2025","","test google search outline","search ""fsoft"" in google",""
