"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Jun 20 15:13:50 GMT 2024","Thu Jun 20 15:13:50 GMT 2024","265","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Thu Jun 20 15:13:46 GMT 2024","Thu Jun 20 15:13:48 GMT 2024","1815","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Thu Jun 20 15:13:49 GMT 2024","Thu Jun 20 15:13:50 GMT 2024","267","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Thu Jun 20 15:13:48 GMT 2024","Thu Jun 20 15:13:48 GMT 2024","344","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"passed","Thu Jun 20 15:13:46 GMT 2024","Thu Jun 20 15:13:46 GMT 2024","313","","Demo API","","test post api","","test post api",""
"passed","Thu Jun 20 15:13:44 GMT 2024","Thu Jun 20 15:13:46 GMT 2024","1745","","Demo API","","test get api","","test get api",""
"broken","Thu Jun 20 15:13:48 GMT 2024","Thu Jun 20 15:13:48 GMT 2024","270","","test google search","","search youtube in google","","search youtube in google",""
"broken","Thu Jun 20 15:13:49 GMT 2024","Thu Jun 20 15:13:49 GMT 2024","266","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Thu Jun 20 15:13:48 GMT 2024","Thu Jun 20 15:13:49 GMT 2024","266","","test google search","","search facebook in google","","search facebook in google",""
"broken","Thu Jun 20 15:13:49 GMT 2024","Thu Jun 20 15:13:49 GMT 2024","221","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Thu Jun 20 15:13:50 GMT 2024","Thu Jun 20 15:13:50 GMT 2024","266","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Thu Jun 20 15:13:49 GMT 2024","Thu Jun 20 15:13:49 GMT 2024","223","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
