"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri May 26 08:14:33 GMT 2023","Fri May 26 08:14:34 GMT 2023","212","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"passed","Fri May 26 08:14:27 GMT 2023","Fri May 26 08:14:29 GMT 2023","1936","","Demo API","","test get api","","test get api",""
"passed","Fri May 26 08:14:29 GMT 2023","Fri May 26 08:14:29 GMT 2023","279","","Demo API","","test post api","","test post api",""
"broken","Fri May 26 08:14:32 GMT 2023","Fri May 26 08:14:32 GMT 2023","230","","test google search","","search facebook in google","","search facebook in google",""
"broken","Fri May 26 08:14:34 GMT 2023","Fri May 26 08:14:34 GMT 2023","209","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Fri May 26 08:14:31 GMT 2023","Fri May 26 08:14:32 GMT 2023","355","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Fri May 26 08:14:33 GMT 2023","Fri May 26 08:14:33 GMT 2023","215","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Fri May 26 08:14:33 GMT 2023","Fri May 26 08:14:33 GMT 2023","226","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Fri May 26 08:14:33 GMT 2023","Fri May 26 08:14:33 GMT 2023","294","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Fri May 26 08:14:29 GMT 2023","Fri May 26 08:14:31 GMT 2023","2147","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Fri May 26 08:14:32 GMT 2023","Fri May 26 08:14:32 GMT 2023","242","","test google search","","search youtube in google","","search youtube in google",""
"broken","Fri May 26 08:14:32 GMT 2023","Fri May 26 08:14:33 GMT 2023","245","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
