"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","367","search ""fsoft"" in google","","Mon May 05 15:16:51 GMT 2025","broken","Mon May 05 15:16:51 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","319","search ""CMC"" in google","","Mon May 05 15:16:50 GMT 2025","broken","Mon May 05 15:16:51 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","315","search ""review cong ty"" in google","","Mon May 05 15:16:52 GMT 2025","broken","Mon May 05 15:16:52 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","316","search ""fsoft"" in google","","Mon May 05 15:16:52 GMT 2025","broken","Mon May 05 15:16:52 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","316","search facebook in google","","Mon May 05 15:16:50 GMT 2025","broken","Mon May 05 15:16:50 GMT 2025","","test google search","search facebook in google",""
"","440","test post api","","Mon May 05 15:16:39 GMT 2025","failed","Mon May 05 15:16:40 GMT 2025","","Demo API","test post api",""
"","331","search youtube in google","","Mon May 05 15:16:50 GMT 2025","broken","Mon May 05 15:16:50 GMT 2025","","test google search","search youtube in google",""
"","323","search ""review cong ty"" in google","","Mon May 05 15:16:51 GMT 2025","broken","Mon May 05 15:16:51 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","315","search ""CMC"" in google","","Mon May 05 15:16:51 GMT 2025","broken","Mon May 05 15:16:52 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","452","Radio ""Impressive"" Button","","Mon May 05 15:16:49 GMT 2025","broken","Mon May 05 15:16:50 GMT 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","1911","test get api","","Mon May 05 15:16:37 GMT 2025","passed","Mon May 05 15:16:39 GMT 2025","","Demo API","test get api",""
"","9392","Radio ""Yes"" Button","","Mon May 05 15:16:40 GMT 2025","broken","Mon May 05 15:16:49 GMT 2025","","Demo QA site","Radio ""Yes"" Button",""
