"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 14 15:11:45 GMT 2023","Tue Nov 14 15:11:46 GMT 2023","1864","","Demo API","","test get api","","test get api",""
"passed","Tue Nov 14 15:11:46 GMT 2023","Tue Nov 14 15:11:47 GMT 2023","364","","Demo API","","test post api","","test post api",""
"broken","Tue Nov 14 15:11:50 GMT 2023","Tue Nov 14 15:11:50 GMT 2023","220","","test google search","","search facebook in google","","search facebook in google",""
"broken","Tue Nov 14 15:11:52 GMT 2023","Tue Nov 14 15:11:52 GMT 2023","264","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Tue Nov 14 15:11:51 GMT 2023","Tue Nov 14 15:11:51 GMT 2023","266","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Tue Nov 14 15:11:49 GMT 2023","Tue Nov 14 15:11:50 GMT 2023","351","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Tue Nov 14 15:11:51 GMT 2023","Tue Nov 14 15:11:51 GMT 2023","267","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Tue Nov 14 15:11:50 GMT 2023","Tue Nov 14 15:11:50 GMT 2023","272","","test google search","","search youtube in google","","search youtube in google",""
"broken","Tue Nov 14 15:11:51 GMT 2023","Tue Nov 14 15:11:52 GMT 2023","220","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Tue Nov 14 15:11:51 GMT 2023","Tue Nov 14 15:11:51 GMT 2023","267","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Tue Nov 14 15:11:47 GMT 2023","Tue Nov 14 15:11:49 GMT 2023","2582","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Tue Nov 14 15:11:50 GMT 2023","Tue Nov 14 15:11:51 GMT 2023","221","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
