"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","314","search ""fsoft"" in google","","Fri Feb 20 08:36:41 UTC 2026","broken","Fri Feb 20 08:36:41 UTC 2026","","test google search outline","search ""fsoft"" in google",""
"","312","search youtube in google","","Fri Feb 20 08:36:40 UTC 2026","broken","Fri Feb 20 08:36:40 UTC 2026","","test google search","search youtube in google",""
"","265","search ""CMC"" in google","","Fri Feb 20 08:36:41 UTC 2026","broken","Fri Feb 20 08:36:41 UTC 2026","","test google search outline","search ""CMC"" in google",""
"","271","search ""CMC"" in google","","Fri Feb 20 08:36:40 UTC 2026","broken","Fri Feb 20 08:36:41 UTC 2026","","test google search outline","search ""CMC"" in google",""
"","265","search ""review cong ty"" in google","","Fri Feb 20 08:36:42 UTC 2026","broken","Fri Feb 20 08:36:42 UTC 2026","","test google search outline","search ""review cong ty"" in google",""
"","373","search facebook in google","","Fri Feb 20 08:36:40 UTC 2026","broken","Fri Feb 20 08:36:40 UTC 2026","","test google search","search facebook in google",""
"","263","search ""fsoft"" in google","","Fri Feb 20 08:36:41 UTC 2026","broken","Fri Feb 20 08:36:42 UTC 2026","","test google search outline","search ""fsoft"" in google",""
"","7318","Radio ""Yes"" Button","","Fri Feb 20 08:36:32 UTC 2026","broken","Fri Feb 20 08:36:39 UTC 2026","","Demo QA site","Radio ""Yes"" Button",""
"","149","test post api","","Fri Feb 20 08:36:32 UTC 2026","failed","Fri Feb 20 08:36:32 UTC 2026","","Demo API","test post api",""
"","272","search ""review cong ty"" in google","","Fri Feb 20 08:36:41 UTC 2026","broken","Fri Feb 20 08:36:41 UTC 2026","","test google search outline","search ""review cong ty"" in google",""
"","410","Radio ""Impressive"" Button","","Fri Feb 20 08:36:39 UTC 2026","broken","Fri Feb 20 08:36:40 UTC 2026","","Demo QA site","Radio ""Impressive"" Button",""
"","1864","test get api","","Fri Feb 20 08:36:30 UTC 2026","passed","Fri Feb 20 08:36:32 UTC 2026","","Demo API","test get api",""
