"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Oct 17 15:12:30 GMT 2023","Tue Oct 17 15:12:30 GMT 2023","333","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Tue Oct 17 15:12:25 GMT 2023","Tue Oct 17 15:12:25 GMT 2023","437","","Demo API","","test post api","","test post api",""
"broken","Tue Oct 17 15:12:31 GMT 2023","Tue Oct 17 15:12:32 GMT 2023","375","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Tue Oct 17 15:12:31 GMT 2023","Tue Oct 17 15:12:31 GMT 2023","327","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Tue Oct 17 15:12:29 GMT 2023","Tue Oct 17 15:12:30 GMT 2023","451","","test google search","","search facebook in google","","search facebook in google",""
"broken","Tue Oct 17 15:12:30 GMT 2023","Tue Oct 17 15:12:31 GMT 2023","346","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Tue Oct 17 15:12:25 GMT 2023","Tue Oct 17 15:12:29 GMT 2023","3113","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"passed","Tue Oct 17 15:12:22 GMT 2023","Tue Oct 17 15:12:25 GMT 2023","3104","","Demo API","","test get api","","test get api",""
"broken","Tue Oct 17 15:12:31 GMT 2023","Tue Oct 17 15:12:31 GMT 2023","322","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Tue Oct 17 15:12:29 GMT 2023","Tue Oct 17 15:12:29 GMT 2023","359","","test google search","","search youtube in google","","search youtube in google",""
"broken","Tue Oct 17 15:12:32 GMT 2023","Tue Oct 17 15:12:32 GMT 2023","334","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Tue Oct 17 15:12:29 GMT 2023","Tue Oct 17 15:12:29 GMT 2023","459","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
