"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Sep 28 08:14:49 GMT 2023","Thu Sep 28 08:14:50 GMT 2023","331","","test google search","","search facebook in google","","search facebook in google",""
"broken","Thu Sep 28 08:14:51 GMT 2023","Thu Sep 28 08:14:51 GMT 2023","275","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Thu Sep 28 08:14:49 GMT 2023","Thu Sep 28 08:14:49 GMT 2023","446","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Thu Sep 28 08:14:28 GMT 2023","Thu Sep 28 08:14:48 GMT 2023","20041","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Thu Sep 28 08:14:50 GMT 2023","Thu Sep 28 08:14:50 GMT 2023","271","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Thu Sep 28 08:14:50 GMT 2023","Thu Sep 28 08:14:50 GMT 2023","330","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Thu Sep 28 08:14:51 GMT 2023","Thu Sep 28 08:14:51 GMT 2023","268","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Thu Sep 28 08:14:49 GMT 2023","Thu Sep 28 08:14:49 GMT 2023","276","","test google search","","search youtube in google","","search youtube in google",""
"broken","Thu Sep 28 08:14:50 GMT 2023","Thu Sep 28 08:14:51 GMT 2023","275","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Thu Sep 28 08:14:26 GMT 2023","Thu Sep 28 08:14:28 GMT 2023","2140","","Demo API","","test get api","","test get api",""
"passed","Thu Sep 28 08:14:28 GMT 2023","Thu Sep 28 08:14:28 GMT 2023","326","","Demo API","","test post api","","test post api",""
"broken","Thu Sep 28 08:14:51 GMT 2023","Thu Sep 28 08:14:51 GMT 2023","317","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
