"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Feb 05 08:14:39 GMT 2024","Mon Feb 05 08:14:39 GMT 2024","266","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Mon Feb 05 08:14:29 GMT 2024","Mon Feb 05 08:14:31 GMT 2024","1886","","Demo API","","test get api","","test get api",""
"broken","Mon Feb 05 08:14:37 GMT 2024","Mon Feb 05 08:14:37 GMT 2024","350","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"passed","Mon Feb 05 08:14:31 GMT 2024","Mon Feb 05 08:14:31 GMT 2024","424","","Demo API","","test post api","","test post api",""
"broken","Mon Feb 05 08:14:31 GMT 2024","Mon Feb 05 08:14:37 GMT 2024","5619","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Mon Feb 05 08:14:37 GMT 2024","Mon Feb 05 08:14:37 GMT 2024","271","","test google search","","search youtube in google","","search youtube in google",""
"broken","Mon Feb 05 08:14:39 GMT 2024","Mon Feb 05 08:14:39 GMT 2024","264","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Mon Feb 05 08:14:38 GMT 2024","Mon Feb 05 08:14:38 GMT 2024","272","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Mon Feb 05 08:14:39 GMT 2024","Mon Feb 05 08:14:39 GMT 2024","217","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Mon Feb 05 08:14:38 GMT 2024","Mon Feb 05 08:14:39 GMT 2024","266","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Mon Feb 05 08:14:37 GMT 2024","Mon Feb 05 08:14:38 GMT 2024","268","","test google search","","search facebook in google","","search facebook in google",""
"broken","Mon Feb 05 08:14:38 GMT 2024","Mon Feb 05 08:14:38 GMT 2024","267","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
