"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","423","search youtube in google","","Wed Apr 09 15:19:10 GMT 2025","broken","Wed Apr 09 15:19:10 GMT 2025","","test google search","search youtube in google",""
"","14798","Radio ""Yes"" Button","","Wed Apr 09 15:18:54 GMT 2025","broken","Wed Apr 09 15:19:09 GMT 2025","","Demo QA site","Radio ""Yes"" Button",""
"","1057","Radio ""Impressive"" Button","","Wed Apr 09 15:19:09 GMT 2025","broken","Wed Apr 09 15:19:10 GMT 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","366","search ""fsoft"" in google","","Wed Apr 09 15:19:12 GMT 2025","broken","Wed Apr 09 15:19:12 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","325","search ""fsoft"" in google","","Wed Apr 09 15:19:11 GMT 2025","broken","Wed Apr 09 15:19:11 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","314","search ""review cong ty"" in google","","Wed Apr 09 15:19:11 GMT 2025","broken","Wed Apr 09 15:19:11 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","322","search ""CMC"" in google","","Wed Apr 09 15:19:11 GMT 2025","broken","Wed Apr 09 15:19:12 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","324","search facebook in google","","Wed Apr 09 15:19:10 GMT 2025","broken","Wed Apr 09 15:19:10 GMT 2025","","test google search","search facebook in google",""
"","259","test post api","","Wed Apr 09 15:18:53 GMT 2025","passed","Wed Apr 09 15:18:54 GMT 2025","","Demo API","test post api",""
"","370","search ""CMC"" in google","","Wed Apr 09 15:19:10 GMT 2025","broken","Wed Apr 09 15:19:11 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","1722","test get api","","Wed Apr 09 15:18:52 GMT 2025","passed","Wed Apr 09 15:18:53 GMT 2025","","Demo API","test get api",""
"","320","search ""review cong ty"" in google","","Wed Apr 09 15:19:12 GMT 2025","broken","Wed Apr 09 15:19:12 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
