"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu May 09 08:15:07 GMT 2024","Thu May 09 08:15:16 GMT 2024","8539","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Thu May 09 08:15:17 GMT 2024","Thu May 09 08:15:18 GMT 2024","268","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Thu May 09 08:15:16 GMT 2024","Thu May 09 08:15:16 GMT 2024","352","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Thu May 09 08:15:17 GMT 2024","Thu May 09 08:15:17 GMT 2024","218","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Thu May 09 08:15:17 GMT 2024","Thu May 09 08:15:17 GMT 2024","223","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Thu May 09 08:15:17 GMT 2024","Thu May 09 08:15:17 GMT 2024","268","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Thu May 09 08:15:18 GMT 2024","Thu May 09 08:15:18 GMT 2024","265","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"passed","Thu May 09 08:15:05 GMT 2024","Thu May 09 08:15:07 GMT 2024","1698","","Demo API","","test get api","","test get api",""
"broken","Thu May 09 08:15:18 GMT 2024","Thu May 09 08:15:18 GMT 2024","265","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Thu May 09 08:15:07 GMT 2024","Thu May 09 08:15:07 GMT 2024","305","","Demo API","","test post api","","test post api",""
"broken","Thu May 09 08:15:16 GMT 2024","Thu May 09 08:15:17 GMT 2024","269","","test google search","","search facebook in google","","search facebook in google",""
"broken","Thu May 09 08:15:16 GMT 2024","Thu May 09 08:15:16 GMT 2024","273","","test google search","","search youtube in google","","search youtube in google",""
