"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","326","search youtube in google","","Thu Apr 24 08:21:47 GMT 2025","broken","Thu Apr 24 08:21:47 GMT 2025","","test google search","search youtube in google",""
"","322","search ""CMC"" in google","","Thu Apr 24 08:21:47 GMT 2025","broken","Thu Apr 24 08:21:48 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","318","search ""review cong ty"" in google","","Thu Apr 24 08:21:49 GMT 2025","broken","Thu Apr 24 08:21:50 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","318","search ""review cong ty"" in google","","Thu Apr 24 08:21:48 GMT 2025","broken","Thu Apr 24 08:21:48 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","1957","test get api","","Thu Apr 24 08:21:01 GMT 2025","passed","Thu Apr 24 08:21:03 GMT 2025","","Demo API","test get api",""
"","513","Radio ""Impressive"" Button","","Thu Apr 24 08:21:46 GMT 2025","broken","Thu Apr 24 08:21:47 GMT 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","367","search ""fsoft"" in google","","Thu Apr 24 08:21:49 GMT 2025","broken","Thu Apr 24 08:21:49 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","368","search ""CMC"" in google","","Thu Apr 24 08:21:48 GMT 2025","broken","Thu Apr 24 08:21:49 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","369","search ""fsoft"" in google","","Thu Apr 24 08:21:48 GMT 2025","broken","Thu Apr 24 08:21:48 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","42833","Radio ""Yes"" Button","","Thu Apr 24 08:21:03 GMT 2025","broken","Thu Apr 24 08:21:46 GMT 2025","","Demo QA site","Radio ""Yes"" Button",""
"","347","test post api","","Thu Apr 24 08:21:03 GMT 2025","passed","Thu Apr 24 08:21:03 GMT 2025","","Demo API","test post api",""
"","322","search facebook in google","","Thu Apr 24 08:21:47 GMT 2025","broken","Thu Apr 24 08:21:47 GMT 2025","","test google search","search facebook in google",""
