"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","266","search ""CMC"" in google","","Fri Nov 21 15:15:57 UTC 2025","broken","Fri Nov 21 15:15:58 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","326","search ""CMC"" in google","","Fri Nov 21 15:15:56 UTC 2025","broken","Fri Nov 21 15:15:57 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","460","Radio ""Impressive"" Button","","Fri Nov 21 15:15:55 UTC 2025","broken","Fri Nov 21 15:15:56 UTC 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","418","search ""review cong ty"" in google","","Fri Nov 21 15:15:57 UTC 2025","broken","Fri Nov 21 15:15:57 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","267","search ""fsoft"" in google","","Fri Nov 21 15:15:57 UTC 2025","broken","Fri Nov 21 15:15:57 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","10759","Radio ""Yes"" Button","","Fri Nov 21 15:15:44 UTC 2025","broken","Fri Nov 21 15:15:55 UTC 2025","","Demo QA site","Radio ""Yes"" Button",""
"","266","search ""review cong ty"" in google","","Fri Nov 21 15:15:58 UTC 2025","broken","Fri Nov 21 15:15:58 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","1734","test get api","","Fri Nov 21 15:15:42 UTC 2025","passed","Fri Nov 21 15:15:44 UTC 2025","","Demo API","test get api",""
"","313","test post api","","Fri Nov 21 15:15:44 UTC 2025","failed","Fri Nov 21 15:15:44 UTC 2025","","Demo API","test post api",""
"","263","search ""fsoft"" in google","","Fri Nov 21 15:15:58 UTC 2025","broken","Fri Nov 21 15:15:58 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","376","search facebook in google","","Fri Nov 21 15:15:56 UTC 2025","broken","Fri Nov 21 15:15:56 UTC 2025","","test google search","search facebook in google",""
"","276","search youtube in google","","Fri Nov 21 15:15:56 UTC 2025","broken","Fri Nov 21 15:15:56 UTC 2025","","test google search","search youtube in google",""
