"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","373","search youtube in google","","2026-09-02","broken","2026-09-02","","test google search","search youtube in google",""
"","1955","test get api","","2026-09-02","passed","2026-09-02","","Demo API","test get api",""
"","367","search ""fsoft"" in google","","2026-09-02","broken","2026-09-02","","test google search outline","search ""fsoft"" in google",""
"","370","search ""CMC"" in google","","2026-09-02","broken","2026-09-02","","test google search outline","search ""CMC"" in google",""
"","368","search ""review cong ty"" in google","","2026-09-02","broken","2026-09-02","","test google search outline","search ""review cong ty"" in google",""
"","434","test post api","","2026-09-02","passed","2026-09-02","","Demo API","test post api",""
"","369","search facebook in google","","2026-09-02","broken","2026-09-02","","test google search","search facebook in google",""
"","370","search ""review cong ty"" in google","","2026-09-02","broken","2026-09-02","","test google search outline","search ""review cong ty"" in google",""
"","376","search ""fsoft"" in google","","2026-09-02","broken","2026-09-02","","test google search outline","search ""fsoft"" in google",""
"","598","Radio ""Impressive"" Button","","2026-09-02","broken","2026-09-02","","Demo QA site","Radio ""Impressive"" Button",""
"","9120","Radio ""Yes"" Button","","2026-09-02","broken","2026-09-02","","Demo QA site","Radio ""Yes"" Button",""
"","367","search ""CMC"" in google","","2026-09-02","broken","2026-09-02","","test google search outline","search ""CMC"" in google",""
